hst datetime,ap7_ghi,elevation,azimuth,ap7_rel
2010-03-22 07:30:00-10:00,76.7678,12.190433604408835,-273.9366975428328,0.5346468318638307
2010-03-22 07:30:01-10:00,76.7678,12.194286031769698,-273.93826531115855,0.5344097481581931
2010-03-22 07:30:02-10:00,76.7678,12.198138464811418,-273.93983312114807,0.5341728746240781
2010-03-22 07:30:03-10:00,76.7678,12.201990903089257,-273.9414009726411,0.5339362109821383
2010-03-22 07:30:04-10:00,76.3781,12.205843347019533,-273.9429688658291,0.5309905117324153
2010-03-22 07:30:05-10:00,76.3781,12.209695796159087,-273.9445368005533,0.5307554662988302
2010-03-22 07:30:06-10:00,76.3781,12.213548406252478,-273.9461048404286,0.5305206288610957
2010-03-22 07:30:07-10:00,76.3781,12.21740071054697,-273.9476727946913,0.5302859991432454
2010-03-22 07:30:08-10:00,76.3781,12.221253331419339,-273.94924091789676,0.5300515768698003
2010-03-22 07:30:09-10:00,76.3781,12.225105802118623,-273.9508090192788,0.529817361765769
2010-03-22 07:30:10-10:00,75.9884,12.22895827838884,-273.9523771624531,0.5268812880053806
2010-03-22 07:30:11-10:00,75.9884,12.232810759999989,-273.9539453473465,0.5266486793308046
2010-03-22 07:30:12-10:00,75.9884,12.236663246724522,-273.9555135738887,0.526416275950742
2010-03-22 07:30:13-10:00,75.9884,12.240515894310082,-273.95708190570787,0.5261840775935314
2010-03-22 07:30:14-10:00,75.9884,12.244368235996674,-273.9586501520019,0.5259520839879899
2010-03-22 07:30:15-10:00,75.9884,12.248220894493915,-273.9602185677105,0.525720294863413
2010-03-22 07:30:16-10:00,75.9884,12.25207340207074,-273.9617869610257,0.5254887099495731
2010-03-22 07:30:17-10:00,75.9884,12.255925915447678,-273.9633553965806,0.5252573289767185
2010-03-22 07:30:18-10:00,75.9884,12.259778433856864,-273.96492387388133,0.5250261516755728
2010-03-22 07:30:19-10:00,75.9884,12.26363095771238,-273.96649239311705,0.5247951777773326
2010-03-22 07:30:20-10:00,75.9884,12.267483486571995,-273.9680609541297,0.5245644070136684
2010-03-22 07:30:21-10:00,75.9875,12.27133602052824,-273.9696295567768,0.5243276289523383
2010-03-22 07:30:22-10:00,75.9875,12.275188715442912,-273.97119826535373,0.5240972663831478
2010-03-22 07:30:23-10:00,75.9875,12.279041259770311,-273.9727669518129,0.5238671061439727
2010-03-22 07:30:24-10:00,75.9875,12.282893809372569,-273.9743356804487,0.5236371479683671
2010-03-22 07:30:25-10:00,75.9875,12.286746364340502,-273.97590445111666,0.5234073915903525
2010-03-22 07:30:26-10:00,75.9875,12.29059892423308,-273.97747326366004,0.5231778367444172
2010-03-22 07:30:27-10:00,75.9875,12.294451489464363,-273.9790421182678,0.522948483165515
2010-03-22 07:30:28-10:00,75.9875,12.298304059806563,-273.98061101486905,0.5227193305890641
2010-03-22 07:30:29-10:00,75.9875,12.302156790363608,-273.9821800168536,0.5224903787509463
2010-03-22 07:30:30-10:00,75.9875,12.306009370563052,-273.98374899715714,0.5222616273875063
2010-03-22 07:30:31-10:00,75.9875,12.309861955942852,-273.98531801974997,0.5220330762355498
2010-03-22 07:30:32-10:00,75.9875,12.313714546595287,-273.986887084489,0.5218047250323434
2010-03-22 07:30:33-10:00,75.9875,12.317567142074607,-273.9884561912125,0.5215765735156132
2010-03-22 07:30:34-10:00,75.9875,12.321419742799655,-273.9900253401143,0.5213486214235434
2010-03-22 07:30:35-10:00,75.9875,12.325272348326916,-273.9915945310351,0.521120868494776
2010-03-22 07:30:36-10:00,75.9875,12.329125114407642,-273.9931638276406,0.5208933144684095
2010-03-22 07:30:37-10:00,75.9875,12.332977729604751,-273.9947331024897,0.5206659590839978
2010-03-22 07:30:38-10:00,75.9875,12.336830350317983,-273.99630241991605,0.5204388020815498
2010-03-22 07:30:39-10:00,76.3772,12.340682975779348,-273.9978717794251,0.5228797366747382
2010-03-22 07:30:40-10:00,76.3772,12.3445356064045,-273.9994411812076,0.5226518127198325
2010-03-22 07:30:41-10:00,76.3772,12.348388241751909,-274.001010625106,0.5224240873830437
2010-03-22 07:30:42-10:00,76.3772,12.35224088223744,-274.002580111311,0.5221965604048643
2010-03-22 07:30:43-10:00,76.3772,12.356093682755079,-274.0041497031508,0.5219692315262385
2010-03-22 07:30:44-10:00,76.7668,12.359946177387178,-274.0057192100219,0.5244035062791689
2010-03-22 07:30:45-10:00,76.7668,12.363798987683163,-274.00728888638173,0.5241754152370223
2010-03-22 07:30:46-10:00,76.7668,12.367651647728442,-274.00885854162556,0.5239475225265193
2010-03-22 07:30:47-10:00,76.7668,12.371504312632204,-274.01042823917095,0.5237198278890899
2010-03-22 07:30:48-10:00,76.7668,12.375356982162181,-274.0119979789421,0.5234923310666133
2010-03-22 07:30:49-10:00,76.7668,12.379209656739464,-274.01356776113505,0.5232650318014168
2010-03-22 07:30:50-10:00,76.7668,12.383062491253488,-274.0151376490837,0.5230379298362755
2010-03-22 07:30:51-10:00,76.7668,12.386915019789477,-274.0167074521558,0.5228110249144107
2010-03-22 07:30:52-10:00,76.7668,12.390767864223811,-274.0182774251887,0.5225843167794885
2010-03-22 07:30:53-10:00,76.7668,12.39462055766452,-274.0198473765368,0.5223578051756201
2010-03-22 07:30:54-10:00,76.7668,12.39847325597681,-274.0214173705426,0.5221314898473601
2010-03-22 07:30:55-10:00,76.7668,12.402325959256904,-274.02298740706703,0.5219053705397055
2010-03-22 07:30:56-10:00,76.7668,12.406178667058722,-274.0245574859475,0.5216794469980945
2010-03-22 07:30:57-10:00,76.7668,12.410031379799806,-274.0261276073766,0.5214537189684065
2010-03-22 07:30:58-10:00,76.7668,12.413884096712229,-274.0276977708595,0.5212281861969601
2010-03-22 07:30:59-10:00,77.1565,12.41773697452618,-274.0292680411075,0.5236476741889575
2010-03-22 07:31:00-10:00,77.5462,12.421589700822304,-274.03083828959524,0.5260650710951916
2010-03-22 07:31:01-10:00,77.5462,12.425442432330351,-274.03240858103203,0.5258364124468289
2010-03-22 07:31:02-10:00,77.5462,12.429295168281303,-274.0339789149218,0.5256079524889485
2010-03-22 07:31:03-10:00,77.5462,12.433147909093803,-274.0355492914583,0.5253796909626878
2010-03-22 07:31:04-10:00,77.5462,12.437000654323294,-274.0371197104804,0.5251516276096337
2010-03-22 07:31:05-10:00,77.5462,12.44085340438654,-274.0386901721799,0.5249237621718219
2010-03-22 07:31:06-10:00,77.5462,12.444706314397695,-274.0402607400124,0.5246960943917355
2010-03-22 07:31:07-10:00,77.5462,12.44855907312187,-274.04183128652016,0.5244686240123039
2010-03-22 07:31:08-10:00,77.5462,12.452411836965773,-274.04340187608955,0.5242413507769023
2010-03-22 07:31:09-10:00,77.5462,12.45626460515991,-274.04497250822385,0.5240142744293506
2010-03-22 07:31:10-10:00,77.5462,12.460117378125158,-274.04654318311907,0.5237873947139123
2010-03-22 07:31:11-10:00,77.5462,12.463970155416561,-274.0481139006136,0.5235607113752937
2010-03-22 07:31:12-10:00,77.5462,12.467822937450302,-274.0496846608986,0.5233342241586425
2010-03-22 07:31:13-10:00,77.5462,12.471675879124827,-274.0512555273518,0.5231079328095477
2010-03-22 07:31:14-10:00,77.5462,12.475528669851224,-274.0528263727584,0.5228818370740378
2010-03-22 07:31:15-10:00,77.5462,12.479381465177148,-274.054397261165,0.5226559366985802
2010-03-22 07:31:16-10:00,77.5462,12.48323426519441,-274.0559681924277,0.5224302314300806
2010-03-22 07:31:17-10:00,78.3256,12.48708706945763,-274.05753916638446,0.5274532871552892
2010-03-22 07:31:18-10:00,78.3256,12.490939878386968,-274.05911018323036,0.5272257067429178
2010-03-22 07:31:19-10:00,78.3256,12.494792691538477,-274.06068124280495,0.5269983226342111
2010-03-22 07:31:20-10:00,78.3256,12.498645664671502,-274.062252408849,0.5267711345752908
2010-03-22 07:31:21-10:00,78.3256,12.502498330990917,-274.0638234902198,0.5265441423127161
2010-03-22 07:31:22-10:00,78.3256,12.506351312933432,-274.06539474198064,0.5263173455934825
2010-03-22 07:31:23-10:00,78.3256,12.510204143704428,-274.0669659729844,0.5260907441650217
2010-03-22 07:31:24-10:00,78.3256,12.514056979062445,-274.0685372469728,0.5258643377751996
2010-03-22 07:31:25-10:00,78.3256,12.517909818779719,-274.0701085638743,0.5256381261723166
2010-03-22 07:31:26-10:00,78.3256,12.52176266262983,-274.0716799236187,0.5254121091051058
2010-03-22 07:31:27-10:00,78.3256,12.52561566637203,-274.07325138995776,0.5251862863227318
2010-03-22 07:31:28-10:00,78.3256,12.529468363208174,-274.0748227717127,0.5249606575747908
2010-03-22 07:31:29-10:00,78.7142,12.53332137590479,-274.0763943243311,0.5273386129141825
2010-03-22 07:31:30-10:00,79.1039,12.537174236688967,-274.07796585562244,0.5297218929760062
2010-03-22 07:31:31-10:00,79.1039,12.541027102294178,-274.07953743034653,0.5294946085915804
2010-03-22 07:31:32-10:00,79.1039,12.54487997195445,-274.0811090480099,0.5292675191624202
2010-03-22 07:31:33-10:00,79.1039,12.54873284608669,-274.08268070880433,0.5290406244377966
2010-03-22 07:31:34-10:00,79.1039,12.552585724247242,-274.0842524125692,0.5288139241674098
2010-03-22 07:31:35-10:00,79.1039,12.556438606531454,-274.08582415916396,0.5285874181013889
2010-03-22 07:31:36-10:00,79.1039,12.560291648811726,-274.0873960130083,0.528361105990291
2010-03-22 07:31:37-10:00,79.1039,12.564144539519601,-274.0889678458034,0.5281349875850999
2010-03-22 07:31:38-10:00,79.1039,12.56799743452933,-274.0905397219692,0.5279090626372263
2010-03-22 07:31:39-10:00,79.1039,12.571850333935064,-274.09211164136394,0.527683330898505
2010-03-22 07:31:40-10:00,79.1039,12.575703237293109,-274.093683603827,0.5274577921211959
2010-03-22 07:31:41-10:00,79.1039,12.579556145021078,-274.0952556095507,0.527232446057982
2010-03-22 07:31:42-10:00,79.1039,12.583409056675958,-274.0968276583751,0.5270072924619688
2010-03-22 07:31:43-10:00,79.1039,12.58726212802134,-274.09839981408146,0.526782331086683
2010-03-22 07:31:44-10:00,79.1039,12.591115047813345,-274.0999719490869,0.5265575616860727
2010-03-22 07:31:45-10:00,79.1039,12.594967971818894,-274.1015441275774,0.526332984014505
2010-03-22 07:31:46-10:00,79.1039,12.59882090012955,-274.10311634940825,0.5261085978267666
2010-03-22 07:31:47-10:00,79.1039,12.602673832304205,-274.1046886144215,0.5258844028780613
2010-03-22 07:31:48-10:00,79.1039,12.606526768760334,-274.10626092280927,0.5256603989240108
2010-03-22 07:31:49-10:00,79.1039,12.610379709054895,-274.10783327441163,0.5254365857206529
2010-03-22 07:31:50-10:00,79.1039,12.614232808953803,-274.10940573302304,0.5252129630244401
2010-03-22 07:31:51-10:00,79.1039,12.618085601644129,-274.1109781073409,0.52498953059224
2010-03-22 07:31:52-10:00,79.1039,12.62193870958583,-274.11255065264055,0.5247662881813333
2010-03-22 07:31:53-10:00,79.1039,12.625791665967673,-274.1141231776164,0.5245432355494136
2010-03-22 07:31:54-10:00,79.1039,12.629644626555608,-274.1156957460645,0.5243203724545866
2010-03-22 07:31:55-10:00,79.1039,12.6334975909043,-274.11726835782247,0.524097698655368
2010-03-22 07:31:56-10:00,79.1039,12.637350559434799,-274.1188410130861,0.5238752139106846
2010-03-22 07:31:57-10:00,79.1039,12.641203687050373,-274.1204137753066,0.5236529179798718
2010-03-22 07:31:58-10:00,79.1039,12.645056507799877,-274.12198645350134,0.5234308106226733
2010-03-22 07:31:59-10:00,79.1039,12.648909643607036,-274.1235593029733,0.5232088915992404
2010-03-22 07:32:00-10:00,79.1039,12.652762627547547,-274.12513213172906,0.522987160670131
2010-03-22 07:32:01-10:00,79.1039,12.656615615499884,-274.12670500422945,0.52276458117453
2010-03-22 07:32:02-10:00,79.1039,12.660468607556718,-274.12827792033096,0.5225421910547301
2010-03-22 07:32:03-10:00,79.1039,12.664321603490308,-274.1298508799614,0.5223199900691462
