hst datetime,dh4_ghi,elevation,azimuth,dh4_rel
2010-03-21 07:30:00-10:00,167.346,11.970010792088212,-274.28048382039026,1.1213814731424896
2010-03-21 07:30:01-10:00,167.346,11.973860863710057,-274.28205528711294,1.1208857452879477
2010-03-21 07:30:02-10:00,167.346,11.97771094055113,-274.28362679654055,1.1203904555314534
2010-03-21 07:30:03-10:00,167.346,11.981561023029524,-274.28519834886794,1.1198956032925116
2010-03-21 07:30:04-10:00,167.346,11.985411110698575,-274.28676994393277,1.119401187991652
2010-03-21 07:30:05-10:00,167.739,11.989261203975326,-274.2883415819289,1.1215348818550166
2010-03-21 07:30:06-10:00,168.132,11.993111457646656,-274.2899133262672,1.123666693399631
2010-03-21 07:30:07-10:00,168.132,11.996961406106209,-274.2914849860881,1.1231712693895548
2010-03-21 07:30:08-10:00,168.132,12.00081167048924,-274.2930568161948,1.1226762820512821
2010-03-21 07:30:09-10:00,168.132,12.004661785188237,-274.2946286257219,1.122181730807737
2010-03-21 07:30:10-10:00,168.132,12.008511904991442,-274.2962004780833,1.1216876150828594
2010-03-21 07:30:11-10:00,168.132,12.012362030315863,-274.2977723734725,1.1211939343016044
2010-03-21 07:30:12-10:00,168.132,12.016212160715396,-274.29934431172796,1.1207006878899377
2010-03-21 07:30:13-10:00,168.525,12.020062451840767,-274.3009163566271,1.1228263042174695
2010-03-21 07:30:14-10:00,168.525,12.023912437435335,-274.30248831700897,1.1223327739151283
2010-03-21 07:30:15-10:00,168.525,12.027762739180062,-274.3040604481489,1.1218396772776291
2010-03-21 07:30:16-10:00,168.918,12.031612890491196,-274.3056325581406,1.123961992973491
2010-03-21 07:30:17-10:00,168.525,12.03546304713061,-274.3072047114147,1.1208547827127977
2010-03-21 07:30:18-10:00,168.918,12.039313209189675,-274.3087769078284,1.122975668129238
2010-03-21 07:30:19-10:00,168.918,12.043163376223925,-274.31034914722136,1.1224831545791634
2010-03-21 07:30:20-10:00,168.918,12.047013548649016,-274.3119214297858,1.1219910728519051
2010-03-21 07:30:21-10:00,168.918,12.05086372569797,-274.31349375502805,1.1214994223797954
2010-03-21 07:30:22-10:00,168.918,12.054714063992941,-274.3150661877438,1.1210082025961616
2010-03-21 07:30:23-10:00,168.918,12.05856425132219,-274.31663859923486,1.1205174129353235
2010-03-21 07:30:24-10:00,168.918,12.062414444311301,-274.31821105429907,1.1200270528325906
2010-03-21 07:30:25-10:00,168.918,12.066264642188303,-274.31978355243746,1.1195371217242613
2010-03-21 07:30:26-10:00,168.918,12.070114845370751,-274.3213560938441,1.119047619047619
2010-03-21 07:30:27-10:00,169.703,12.073965053416114,-274.32292867836077,1.1237567377859006
2010-03-21 07:30:28-10:00,169.703,12.077815266739186,-274.32450130617855,1.1232658194334129
2010-03-21 07:30:29-10:00,169.703,12.081665640131934,-274.3260740407485,1.1227753298135579
2010-03-21 07:30:30-10:00,169.703,12.08551586321198,-274.3276467547055,1.1222852683649447
