hst datetime,dh7_ghi,elevation,azimut,dh7_rel
2010-03-22 07:30:00-10:00,81.5225,12.182158597009858,-273.93317417755077,0.4609571458614591
2010-03-22 07:30:01-10:00,81.5225,12.18601102899348,-273.9347418139219,0.4607748699087837
2010-03-22 07:30:02-10:00,81.5225,12.189863466688092,-273.9363094919212,0.4605927371727556
2010-03-22 07:30:03-10:00,81.5225,12.19371590964909,-273.93787721138835,0.4604107475093755
2010-03-22 07:30:04-10:00,81.5225,12.197568358292562,-273.9394449725149,0.4602289007342165
2010-03-22 07:30:05-10:00,81.5225,12.201420812175476,-273.9410127751421,0.4600471967036683
2010-03-22 07:30:06-10:00,81.5225,12.205273427042469,-273.94258068287934,0.45986562791627256
2010-03-22 07:30:07-10:00,81.5225,12.209125736140273,-273.9441485049792,0.459684216196833
2010-03-22 07:30:08-10:00,81.5225,12.212978361846492,-273.94571649597555,0.45950293207275034
2010-03-22 07:30:09-10:00,81.5225,12.216830837409304,-273.94728446511806,0.45932179735198575
2010-03-22 07:30:10-10:00,81.1397,12.220683318573132,-273.94885247601724,0.45698484636910125
2010-03-22 07:30:11-10:00,81.1397,12.224535805107772,-273.95042052860003,0.4568048445242091
2010-03-22 07:30:12-10:00,80.757,12.228388296785779,-273.95198862279585,0.45447128596847136
2010-03-22 07:30:13-10:00,80.757,12.232240949354948,-273.95355682222765,0.4542924062721508
2010-03-22 07:30:14-10:00,80.757,12.236093296054669,-273.9551249361095,0.45411368096337595
2010-03-22 07:30:15-10:00,80.757,12.23994595959519,-273.9566932193595,0.4539350809916649
2010-03-22 07:30:16-10:00,80.757,12.243798472245023,-273.9582614801858,0.4537566278880541
2010-03-22 07:30:17-10:00,80.757,12.247650990724889,-273.9598297832162,0.4535783142245029
2010-03-22 07:30:18-10:00,80.757,12.251503514266707,-273.9613981279568,0.4534001398767532
2010-03-22 07:30:19-10:00,80.757,12.255356043284683,-273.9629665145967,0.45322210466606155
2010-03-22 07:30:20-10:00,80.757,12.259208577336365,-273.9645349429778,0.4530442084535265
2010-03-22 07:30:21-10:00,80.757,12.26306111651454,-273.9661034129578,0.45286645107573614
2010-03-22 07:30:22-10:00,80.757,12.266913816680978,-273.9676719888265,0.4526888251907244
2010-03-22 07:30:23-10:00,80.757,12.270766366289642,-273.96924054254725,0.45251134500345075
2010-03-22 07:30:24-10:00,80.757,12.27461892120287,-273.9708091384089,0.4523340031668031
2010-03-22 07:30:25-10:00,80.757,12.278471481511312,-273.9723777762671,0.4521567995184655
2010-03-22 07:30:26-10:00,80.757,12.282324046774152,-273.973946455965,0.4519797339207897
2010-03-22 07:30:27-10:00,80.757,12.286176617405186,-273.97551517769153,0.4518028061970694
2010-03-22 07:30:28-10:00,80.757,12.290029193176647,-273.97708394137595,0.4516260162003231
2010-03-22 07:30:29-10:00,80.757,12.29388192919276,-273.9786528104026,0.45144935666411
2010-03-22 07:30:30-10:00,80.757,12.297734514880613,-273.9802216577179,0.4512728416721263
2010-03-22 07:30:31-10:00,80.757,12.301587105778308,-273.98179054728683,0.45109646393296293
2010-03-22 07:30:32-10:00,80.757,12.305439701978106,-273.98335947896624,0.4509202232858978
2010-03-22 07:30:33-10:00,80.757,12.309292303034184,-273.9849284525944,0.45074411959504257
2010-03-22 07:30:34-10:00,80.757,12.313144909365361,-273.98649746836514,0.45056815268520295
2010-03-22 07:30:35-10:00,80.757,12.31699752052824,-273.98806652611916,0.45039232242081384
2010-03-22 07:30:36-10:00,80.757,12.320850292274097,-273.9896356895168,0.450216621546185
2010-03-22 07:30:37-10:00,80.757,12.324702913165494,-273.99120483112773,0.4500410641086579
2010-03-22 07:30:38-10:00,80.757,12.328555539602393,-273.9927740152802,0.4498656428179662
2010-03-22 07:30:39-10:00,80.757,12.33240817081672,-273.99434324147967,0.4496903575542073
2010-03-22 07:30:40-10:00,80.757,12.336260807224024,-273.9959125099167,0.4495152081438128
2010-03-22 07:30:41-10:00,80.757,12.340113448382981,-273.997481820434,0.44934019445241385
2010-03-22 07:30:42-10:00,80.757,12.343966094709101,-273.99905117322214,0.44916531630693224
2010-03-22 07:30:43-10:00,80.757,12.347818901096923,-274.000620631604,0.448990566530669
2010-03-22 07:30:44-10:00,80.757,12.351671401627948,-274.0021900049922,0.4488159660940933
2010-03-22 07:30:45-10:00,80.757,12.355524217852372,-274.0037595478226,0.44864148667419995
2010-03-22 07:30:46-10:00,80.757,12.359376883855035,-274.0053290695066,0.44846714922542597
2010-03-22 07:30:47-10:00,80.757,12.363229554745294,-274.00689863345644,0.44829294656767177
2010-03-22 07:30:48-10:00,80.757,12.367082230290952,-274.00846823959625,0.4481188785585895
2010-03-22 07:30:49-10:00,80.757,12.370934910912895,-274.0100378881221,0.4479449450265545
2010-03-22 07:30:50-10:00,80.757,12.374787751500874,-274.0116076423625,0.4477711388346502
2010-03-22 07:30:51-10:00,80.757,12.378640286139388,-274.0131773117014,0.44759748084056955
2010-03-22 07:30:52-10:00,81.5225,12.382493136705754,-274.01474715095446,0.45166509877585975
2010-03-22 07:30:53-10:00,81.5225,12.38634583630717,-274.0163169684924,0.45149005805530174
2010-03-22 07:30:54-10:00,81.5225,12.390198540809129,-274.01788682865225,0.45131515232765107
2010-03-22 07:30:55-10:00,81.5225,12.394051250307816,-274.0194567312949,0.45114038143586543
2010-03-22 07:30:56-10:00,81.5225,12.397903964357239,-274.0210266762579,0.45096574524771005
2010-03-22 07:30:57-10:00,81.5213,12.401756683374671,-274.0225966637336,0.4507846080068551
2010-03-22 07:30:58-10:00,81.5213,12.405609406592301,-274.0241666932274,0.4506102433330526
2010-03-22 07:30:59-10:00,81.5213,12.409462290740663,-274.025736829445,0.45043600583561083
2010-03-22 07:31:00-10:00,81.5213,12.413315023399797,-274.0273069438721,0.4502619094914064
2010-03-22 07:31:01-10:00,81.5213,12.417167761299606,-274.02887710121234,0.45008794705868305
2010-03-22 07:31:02-10:00,81.5213,12.421020503671043,-274.03044730096974,0.44991411842106355
2010-03-22 07:31:03-10:00,81.5213,12.424873250932785,-274.0320175433381,0.4497404234087615
2010-03-22 07:31:04-10:00,81.5213,12.428726002640195,-274.0335878281562,0.44956686189114947
2010-03-22 07:31:05-10:00,81.5213,12.43257875921021,-274.03515815561593,0.44939343369899254
2010-03-22 07:31:06-10:00,81.9041,12.436431675756944,-274.03672858916735,0.4513295370585442
2010-03-22 07:31:07-10:00,82.2868,12.440284441045272,-274.0382990013637,0.45326360339941624
2010-03-22 07:31:08-10:00,82.2868,12.444137211481788,-274.03986945658573,0.45308894954610607
2010-03-22 07:31:09-10:00,82.2868,12.447989986297339,-274.041439954337,0.4529144296869173
2010-03-22 07:31:10-10:00,82.2868,12.451842765912453,-274.04301049481325,0.45274004365205117
2010-03-22 07:31:11-10:00,82.2868,12.455695549882245,-274.0445810778529,0.452565791311116
2010-03-22 07:31:12-10:00,82.2868,12.459548338623017,-274.0461517036473,0.4523916724949764
2010-03-22 07:31:13-10:00,82.2868,12.463401287033383,-274.0477224355686,0.45221768006130136
2010-03-22 07:31:14-10:00,82.2868,12.467254084523837,-274.04929314641277,0.45204382788588376
2010-03-22 07:31:15-10:00,82.2868,12.471106886642264,-274.0508639002211,0.4518701087921221
2010-03-22 07:31:16-10:00,82.2868,12.474959693480486,-274.05243469684973,0.45169652262646703
2010-03-22 07:31:17-10:00,82.2868,12.478812504593105,-274.0540055361365,0.451523069259779
2010-03-22 07:31:18-10:00,82.2868,12.482665320400304,-274.0555764182766,0.4513497485241536
2010-03-22 07:31:19-10:00,82.2868,12.486518140458065,-274.0571473431095,0.45117656029079617
2010-03-22 07:31:20-10:00,82.2868,12.490371120526051,-274.0587183743706,0.4510034974176123
2010-03-22 07:31:21-10:00,82.2868,12.494223793808105,-274.06028932093335,0.4508305807151511
2010-03-22 07:31:22-10:00,82.2868,12.498076782742116,-274.0618604378393,0.4506577820988662
2010-03-22 07:31:23-10:00,82.2868,12.50192962053277,-274.0634315339579,0.45048512236367866
2010-03-22 07:31:24-10:00,82.2868,12.505782462938633,-274.06500267302516,0.45031259437380416
2010-03-22 07:31:25-10:00,82.2868,12.509635309732111,-274.06657385496965,0.4501401979919788
2010-03-22 07:31:26-10:00,82.6695,12.513488160686567,-274.06814507972115,0.45206064695487547
2010-03-22 07:31:27-10:00,83.0522,12.51734117156163,-274.06971641102587,0.45397961910066376
2010-03-22 07:31:28-10:00,83.0522,12.521193875558238,-274.07128765772154,0.4538060237900421
2010-03-22 07:31:29-10:00,83.0522,12.525046895444234,-274.07285907523385,0.45363254668814207
2010-03-22 07:31:30-10:00,83.0522,12.528899763445446,-274.0744304713886,0.45345920871612766
2010-03-22 07:31:31-10:00,83.0522,12.532752636295928,-274.0760019109402,0.45328600266708086
2010-03-22 07:31:32-10:00,83.0522,12.536605513229578,-274.0775733933952,0.45311292842813644
2010-03-22 07:31:33-10:00,83.0522,12.540458394663329,-274.0791449189453,0.452939985833458
2010-03-22 07:31:34-10:00,83.0522,12.544311280153362,-274.08071648742987,0.45276717475607464
2010-03-22 07:31:35-10:00,83.0522,12.548164169795099,-274.0822880987084,0.45259449504501154
2010-03-22 07:31:36-10:00,83.0522,12.552017219461227,-274.0838598171951,0.4524219395758275
2010-03-22 07:31:37-10:00,83.0522,12.55587011758275,-274.08543151460213,0.45224952215561254
2010-03-22 07:31:38-10:00,83.0522,12.55972302003401,-274.0870032553439,0.45207723565498564
2010-03-22 07:31:39-10:00,83.0522,12.563575926909332,-274.0885750392787,0.45190507992392026
2010-03-22 07:31:40-10:00,83.0522,12.567428837764801,-274.0901468662458,0.45173305483663856
2010-03-22 07:31:41-10:00,83.0522,12.571281753018209,-274.0917187364376,0.4515611602290862
2010-03-22 07:31:42-10:00,83.0522,12.57513467222628,-274.0932906496941,0.4513893959758501
2010-03-22 07:31:43-10:00,83.0522,12.578987751153175,-274.0948626697912,0.4512177549958243
2010-03-22 07:31:44-10:00,83.0522,12.582840678554188,-274.09643466915696,0.45104625100907725
2010-03-22 07:31:45-10:00,83.0522,12.586693610196571,-274.09800671197166,0.4508748769295502
2010-03-22 07:31:46-10:00,83.0522,12.590546546171828,-274.0995787980907,0.4507036326088424
2010-03-22 07:31:47-10:00,83.0522,12.594399486039011,-274.1011509273563,0.45053251792241467
2010-03-22 07:31:48-10:00,83.0522,12.598252430215291,-274.1027230999604,0.45036153270781193
2010-03-22 07:31:49-10:00,83.0522,12.602105378257706,-274.104295315743,0.45019067684097275
2010-03-22 07:31:50-10:00,83.0522,12.605958485932653,-274.10586763849324,0.45001994327887473
2010-03-22 07:31:51-10:00,83.0522,12.609811286426027,-274.1074398769249,0.4498493525551993
2010-03-22 07:31:52-10:00,83.0522,12.613664402199147,-274.1090122862915,0.44967887696607983
2010-03-22 07:31:53-10:00,83.0522,12.617517366439706,-274.11058467530364,0.4495085370298919
2010-03-22 07:31:54-10:00,83.0522,12.621370334913998,-274.11215710775207,0.4493383257097115
2010-03-22 07:31:55-10:00,83.0522,12.625223307176705,-274.11372958347437,0.449168242882738
2010-03-22 07:31:56-10:00,83.0522,12.629076283648729,-274.1153021026663,0.4489982883881243
2010-03-22 07:31:57-10:00,83.0522,12.632929419233726,-274.11687472877355,0.4488284552587834
2010-03-22 07:31:58-10:00,83.0522,12.636782247979651,-274.1184472708301,0.44865876388266884
2010-03-22 07:31:59-10:00,83.0522,12.64063539181138,-274.12001998411677,0.44848918672650145
2010-03-22 07:32:00-10:00,83.0522,12.644488383803587,-274.1215926766567,0.44831974420599935
2010-03-22 07:32:01-10:00,83.0522,12.64834137983517,-274.1231654129052,0.44815042931709936
2010-03-22 07:32:02-10:00,83.0522,12.652194379998768,-274.1247381927189,0.44798124191471017
2010-03-22 07:32:03-10:00,83.0522,12.656047384066431,-274.1263110160254,0.4478121818680188
