hst datetime,ap5_ghi,elevation,azimuth,ap5_rel
2010-03-20 07:30:00-10:00,159.488,11.7586750892828,-274.62764082556373,1.0412210949638971
2010-03-20 07:30:01-10:00,159.488,11.76252268077015,-274.62921580437705,1.0407597399927826
2010-03-20 07:30:02-10:00,159.488,11.766370277881586,-274.63079082731554,1.040298793684422
2010-03-20 07:30:03-10:00,159.488,11.770217880171897,-274.6323658942186,1.0398382554960728
2010-03-20 07:30:04-10:00,159.488,11.774065488053964,-274.63394100527705,1.039378124885953
2010-03-20 07:30:05-10:00,159.487,11.777913101084721,-274.6355161603326,1.0389118872281589
2010-03-20 07:30:06-10:00,159.487,11.781760874810296,-274.6370914232909,1.0384525730329324
2010-03-20 07:30:07-10:00,159.487,11.785608343062803,-274.63866660251233,1.0379936647937869
2010-03-20 07:30:08-10:00,159.487,11.789456127438324,-274.6402419537237,1.0375351619727655
2010-03-20 07:30:09-10:00,159.487,11.793303761768192,-274.6418172852797,1.0370770640328615
2010-03-20 07:30:10-10:00,159.487,11.797151401599592,-274.6433926610889,1.0366193704380153
2010-03-20 07:30:11-10:00,159.874,11.800999046487375,-274.64496808099045,1.0386763590909356
2010-03-20 07:30:12-10:00,160.26,11.804846696846027,-274.6465435451769,1.04072503974315
2010-03-20 07:30:13-10:00,159.874,11.8086945073656,-274.64811911721546,1.0377607724948021
2010-03-20 07:30:14-10:00,160.26,11.812542012734335,-274.6496946057829,1.039808051407757
2010-03-20 07:30:15-10:00,160.26,11.816389834016743,-274.6512702666366,1.0393501629456685
2010-03-20 07:30:16-10:00,160.26,11.820237504927016,-274.6528459074396,1.0388926775763578
2010-03-20 07:30:17-10:00,160.26,11.824085181342221,-274.65442159285595,1.0384355947677775
2010-03-20 07:30:18-10:00,160.26,11.827932862709613,-274.65599732247904,1.0379789139888158
2010-03-20 07:30:19-10:00,160.26,11.831780549441131,-274.6575730964987,1.0375226347092947
2010-03-20 07:30:20-10:00,160.26,11.83562824109479,-274.65914891475745,1.0370667563999687
2010-03-20 07:30:21-10:00,160.26,11.839475937761058,-274.6607247771119,1.0366112785325214
2010-03-20 07:30:22-10:00,160.26,11.843323795101446,-274.6623007481498,1.0361562005795644
2010-03-20 07:30:23-10:00,161.032,11.847171501964434,-274.6638766992388,1.0406906744855906
2010-03-20 07:30:24-10:00,160.26,11.851019214011476,-274.6654526949648,1.0352472423121943
2010-03-20 07:30:25-10:00,160.646,11.854866931334922,-274.66702873518653,1.0372857497990269
2010-03-20 07:30:26-10:00,161.032,11.85871465349026,-274.66860481974373,1.039322470591728
2010-03-20 07:30:27-10:00,161.032,11.862562380891298,-274.67018094882803,1.0388672017382408
2010-03-20 07:30:28-10:00,161.032,11.86641011309403,-274.67175712227976,1.0384123315655889
2010-03-20 07:30:29-10:00,161.032,11.87025800565056,-274.67333340404684,1.037957859550312
2010-03-20 07:30:30-10:00,161.032,11.87410574751751,-274.6749096661241,1.0375037851698654
2010-03-20 07:30:31-10:00,161.032,11.877953494894678,-274.6764859731288,1.037050107902619
2010-03-20 07:30:32-10:00,161.032,11.881801247014256,-274.6780623245659,1.0365968272278538
2010-03-20 07:30:33-10:00,161.032,11.885649004290485,-274.6796387206273,1.0361439426257621
2010-03-20 07:30:34-10:00,161.032,11.889496766278956,-274.6812151611527,1.0356914535774422
2010-03-20 07:30:35-10:00,161.032,11.89334453339313,-274.6827916463335,1.0352393595649003
2010-03-20 07:30:36-10:00,161.032,11.89719246033004,-274.68436823978016,1.0347876600710455
2010-03-20 07:30:37-10:00,161.032,11.901040236900583,-274.6859448138126,1.03433635457969
2010-03-20 07:30:38-10:00,161.032,11.904888018664018,-274.68752143279886,1.0338854425755455
2010-03-20 07:30:39-10:00,161.032,11.908735805065447,-274.6890980963299,1.0334349235442213
2010-03-20 07:30:40-10:00,161.032,11.912583596520006,-274.6906748045984,1.032984796972224
2010-03-20 07:30:41-10:00,161.032,11.916431392583448,-274.69225155744437,1.032535062346954
2010-03-20 07:30:42-10:00,161.804,11.920279193669248,-274.69382835505894,1.0370336187989422
2010-03-20 07:30:43-10:00,161.804,11.924127154475835,-274.6954052610651,1.0365825142206253
2010-03-20 07:30:44-10:00,161.804,11.92797480967183,-274.6969820839761,1.036131801928259
2010-03-20 07:30:45-10:00,161.804,11.931822780023,-274.6985590794302,1.035681481410361
2010-03-20 07:30:46-10:00,161.804,11.93567060019835,-274.70013605593635,1.0352315521563378
2010-03-20 07:30:47-10:00,161.804,11.939518424893853,-274.7017130771163,1.0347820136564825
2010-03-20 07:30:48-10:00,161.804,11.943366254524957,-274.7032901431636,1.0343328654019734
2010-03-20 07:30:49-10:00,161.804,11.947214088646588,-274.70486725391675,1.0338841068848716
2010-03-20 07:30:50-10:00,161.804,11.951062082815227,-274.706444473362,1.0334357375981196
2010-03-20 07:30:51-10:00,161.804,11.954909770840395,-274.70802160962535,1.032987757035539
2010-03-20 07:30:52-10:00,162.577,11.958757774673735,-274.7095989190824,1.0374730065703155
2010-03-20 07:30:53-10:00,162.577,11.962605627149927,-274.7111762088437,1.0370236654723686
2010-03-20 07:30:54-10:00,162.577,11.96645348479764,-274.7127535439049,1.0365747134351693
2010-03-20 07:30:55-10:00,162.577,11.970301347063764,-274.71433092385814,1.0361261499536354
2010-03-20 07:30:56-10:00,162.577,11.974149213718945,-274.7159083486315,1.035677974523559
2010-03-20 07:30:57-10:00,162.577,11.977997085177927,-274.7174858184173,1.0352301866416036
2010-03-20 07:30:58-10:00,162.577,11.981844960673143,-274.71906333271994,1.0347827858053034
2010-03-20 07:30:59-10:00,162.577,11.985692996733533,-274.7206409565481,1.0343357715130606
2010-03-20 07:31:00-10:00,162.577,11.989540881334849,-274.72221856078255,1.0338891432641433
2010-03-20 07:31:01-10:00,162.577,11.993388771005353,-274.72379621042955,1.0334415867161721
2010-03-20 07:31:02-10:00,162.963,11.997236664976452,-274.72537390499247,1.0354470143762844
2010-03-20 07:31:03-10:00,162.577,12.001084563665893,-274.7269516446667,1.0325476350615395
2010-03-20 07:31:04-10:00,163.349,12.004932466628361,-274.7285294292907,1.0370021914621852
2010-03-20 07:31:05-10:00,163.349,12.008780374278828,-274.7301072590569,1.0365540632723833
2010-03-20 07:31:06-10:00,163.349,12.012628441317803,-274.7316851976276,1.0361063222218416
2010-03-20 07:31:07-10:00,163.349,12.016476357546793,-274.7332631172156,1.0356589678091004
2010-03-20 07:31:08-10:00,163.349,12.020324278316217,-274.7348410821552,1.0352119995335656
2010-03-20 07:31:09-10:00,163.349,12.024172203715235,-274.73641909230133,1.0347654168955072
2010-03-20 07:31:10-10:00,163.349,12.028020133300254,-274.73799714749384,1.0343192193960578
2010-03-20 07:31:11-10:00,163.349,12.031868067487073,-274.73957524792627,1.0338734065372086
2010-03-20 07:31:12-10:00,163.349,12.035716005832027,-274.7411533934384,1.03342797782181
2010-03-20 07:31:13-10:00,164.121,12.039564103894941,-274.7427316480573,1.037864889937793
2010-03-20 07:31:14-10:00,164.121,12.043412050832176,-274.74430988370693,1.0374181265146833
