hst datetime,ap5_ghi,elevation,azimuth,ap5_rel
2010-03-22 07:30:00-10:00,72.6005,12.186483945346906,-273.9338872584505,0.5056238073349769
2010-03-22 07:30:01-10:00,72.6005,12.190336502070604,-273.9354546330577,0.505399593594696
2010-03-22 07:30:02-10:00,72.6005,12.194189064493775,-273.93702204930344,0.5051755786168861
2010-03-22 07:30:03-10:00,72.6005,12.198041632171712,-273.9385895070275,0.504951762137364
2010-03-22 07:30:04-10:00,72.6005,12.201894205520533,-273.9401570064211,0.5047281438924144
2010-03-22 07:30:05-10:00,72.6005,12.205746784097297,-273.94172454732586,0.5045047236187888
2010-03-22 07:30:06-10:00,72.2144,12.209599523651665,-273.94329219334054,0.5015996588135435
2010-03-22 07:30:07-10:00,72.2144,12.213451957415264,-273.94485975374926,0.5013778197746471
2010-03-22 07:30:08-10:00,72.2144,12.21730470778575,-273.94642748304364,0.5011561768714659
2010-03-22 07:30:09-10:00,72.2144,12.221157307996341,-273.94799519050514,0.500934729843999
2010-03-22 07:30:10-10:00,72.2144,12.225009913796534,-273.9495629397337,0.500713478432705
2010-03-22 07:30:11-10:00,72.2144,12.228862524956122,-273.9511307306562,0.5004924223785006
2010-03-22 07:30:12-10:00,72.2144,12.23271514124758,-273.95269856320215,0.5002715614227601
2010-03-22 07:30:13-10:00,72.2144,12.236567918423757,-273.95426650098386,0.5000508953073142
2010-03-22 07:30:14-10:00,72.2144,12.240420389709053,-273.95583435324716,0.49983042377444836
2010-03-22 07:30:15-10:00,72.2144,12.24427317783378,-273.95740237486774,0.49961014656690295
2010-03-22 07:30:16-10:00,72.2144,12.248125815051377,-273.95897037408565,0.4993900634278712
2010-03-22 07:30:17-10:00,72.2144,12.251978458087605,-273.96053841551793,0.49917017410099884
2010-03-22 07:30:18-10:00,72.2144,12.255831106174458,-273.9621064986708,0.4989504783303831
2010-03-22 07:30:19-10:00,72.2144,12.259683759726022,-273.9636746237333,0.498730975860571
2010-03-22 07:30:20-10:00,72.2144,12.263536418300125,-273.9652427905475,0.49851166643655936
2010-03-22 07:30:21-10:00,72.2144,12.26738908198928,-273.96681099897086,0.4982925498037933
2010-03-22 07:30:22-10:00,72.2144,12.271241906660459,-273.96837931328275,0.49807362570816505
2010-03-22 07:30:23-10:00,72.2144,12.275094580757525,-273.9699476054676,0.49785489389601323
2010-03-22 07:30:24-10:00,72.2144,12.278947260147737,-273.9715159398037,0.49763635411412205
2010-03-22 07:30:25-10:00,72.2144,12.282799944921985,-273.9730843161466,0.49741800610972003
2010-03-22 07:30:26-10:00,72.2144,12.286652634639353,-273.9746527343397,0.4971998496304793
2010-03-22 07:30:27-10:00,72.2144,12.290505329713618,-273.97622119457174,0.49698188442451413
2010-03-22 07:30:28-10:00,72.2144,12.294358029917165,-273.97778969677205,0.4967641102403804
2010-03-22 07:30:29-10:00,72.2144,12.298210890359107,-273.97935830431436,0.4965465268270747
2010-03-22 07:30:30-10:00,72.2144,12.302063600456469,-273.9809268901663,0.49632913393403305
2010-03-22 07:30:31-10:00,72.2144,12.305916315752537,-273.9824955182822,0.49611193131113
2010-03-22 07:30:32-10:00,72.2144,12.309769036339478,-273.98406418851886,0.4958949187086779
2010-03-22 07:30:33-10:00,72.2144,12.31362176177156,-273.9856329007146,0.49567809587742584
2010-03-22 07:30:34-10:00,72.2144,12.317474492467577,-273.9872016550634,0.4954614625685584
2010-03-22 07:30:35-10:00,72.6005,12.321327227984133,-273.98877045140586,0.4978928851871029
2010-03-22 07:30:36-10:00,72.6005,12.325180124077557,-273.9903393533916,0.4976754739537919
2010-03-22 07:30:37-10:00,72.6005,12.329032869300335,-273.99190823361164,0.49745825250834397
2010-03-22 07:30:38-10:00,72.6005,12.332885620057525,-273.99347715638356,0.4972412206023563
2010-03-22 07:30:39-10:00,72.6005,12.336738375580987,-273.9950461212128,0.4970243779878593
2010-03-22 07:30:40-10:00,72.6005,12.340591136286434,-273.99661512829005,0.49680772441731563
2010-03-22 07:30:41-10:00,72.6005,12.3444439017323,-273.9981841774578,0.49659125964361955
2010-03-22 07:30:42-10:00,72.9867,12.348296672334415,-273.9997532689068,0.4990154613589095
