hst datetime,dh3_ghi,elevation,azimuth,dh3_rel
2010-03-23 07:30:00-10:00,100.114,12.398035296456062,-273.58676918145693,0.6962805319089747
2010-03-23 07:30:01-10:00,100.114,12.40189000012495,-273.58833263453846,0.6959741336820365
2010-03-23 07:30:02-10:00,100.114,12.405744709156817,-273.5898961278177,0.6956680049975472
2010-03-23 07:30:03-10:00,100.114,12.409599423967537,-273.5914596614846,0.6953621454999831
2010-03-23 07:30:04-10:00,100.114,12.413454144113945,-273.5930232353802,0.6950565548344456
2010-03-23 07:30:05-10:00,100.114,12.417308870014358,-273.5945868496967,0.6947512326466597
2010-03-23 07:30:06-10:00,100.114,12.421163756859738,-273.5961505676106,0.694446178582973
2010-03-23 07:30:07-10:00,100.114,12.425018337837496,-273.5977141989707,0.6941413922903532
2010-03-23 07:30:08-10:00,100.114,12.428873235694015,-273.5992779976333,0.6938368734163881
2010-03-23 07:30:09-10:00,100.114,12.432727983401623,-273.60084177335546,0.6935326216092833
2010-03-23 07:30:10-10:00,100.586,12.436582736795819,-273.6024055895767,0.6964969498050785
2010-03-23 07:30:11-10:00,101.059,12.440437495436296,-273.6039694461411,0.6994656018848245
2010-03-23 07:30:12-10:00,101.059,12.444292259737987,-273.60553334323725,0.6991592848109498
2010-03-23 07:30:13-10:00,101.059,12.448147184678259,-273.6070973439654,0.6988532359105962
2010-03-23 07:30:14-10:00,101.059,12.452001804087347,-273.60866125840465,0.6985474548317484
2010-03-23 07:30:15-10:00,101.059,12.455856740182048,-273.61022534044116,0.6982419412230064
2010-03-23 07:30:16-10:00,101.059,12.459711525815285,-273.6117893991443,0.6979366947335853
2010-03-23 07:30:17-10:00,101.059,12.46356631693967,-273.61335349861906,0.6976317150133129
2010-03-23 07:30:18-10:00,101.059,12.467421113646411,-273.61491763872084,0.697327001712629
2010-03-23 07:30:19-10:00,101.059,12.471275915495978,-273.6164818192946,0.6970225544825837
2010-03-23 07:30:20-10:00,101.059,12.475130722902602,-273.6180460405282,0.6967183729748362
2010-03-23 07:30:21-10:00,101.531,12.478985535098664,-273.61961030192884,0.699667087716977
2010-03-23 07:30:22-10:00,102.003,12.48284050889983,-273.62117466796553,0.7026132310578977
2010-03-23 07:30:23-10:00,102.003,12.486695331718293,-273.62273901059586,0.7023070106768181
2010-03-23 07:30:24-10:00,102.003,12.490550160366684,-273.62430339428414,0.7020010570999125
2010-03-23 07:30:25-10:00,102.003,12.494404994292154,-273.6258678186247,0.7016953699786402
2010-03-23 07:30:26-10:00,102.003,12.498259833269442,-273.627432283549,0.7013899489650677
2010-03-23 07:30:27-10:00,102.003,12.502114677712571,-273.62899678924464,0.7010847937118667
2010-03-23 07:30:28-10:00,102.003,12.505969527180829,-273.63056133555506,0.7007799038723133
2010-03-23 07:30:29-10:00,102.003,12.509824537516078,-273.63212598595726,0.7004752791002865
2010-03-23 07:30:30-10:00,102.475,12.513679397100049,-273.63369061338625,0.7034108303645586
2010-03-23 07:30:31-10:00,102.948,12.517534262423727,-273.6352552819856,0.7063506929506959
2010-03-23 07:30:32-10:00,102.948,12.521389132721763,-273.63681999126464,0.7060440464825362
2010-03-23 07:30:33-10:00,102.948,12.52524400841189,-273.6383847414147,0.7057376661463507
2010-03-23 07:30:34-10:00,102.948,12.529098889045848,-273.6399495322716,0.7054315515958344
2010-03-23 07:30:35-10:00,102.948,12.532953775046904,-273.6415143640323,0.7051257024852824
2010-03-23 07:30:36-10:00,102.948,12.536808821394791,-273.643079299832,0.7048201184695897
2010-03-23 07:30:37-10:00,102.948,12.540663717331087,-273.644644212935,0.7045147992042489
2010-03-23 07:30:38-10:00,102.948,12.544518618487718,-273.64620916714625,0.7042097443453492
2010-03-23 07:30:39-10:00,102.948,12.548373524959587,-273.6477741623248,0.7039049535495754
2010-03-23 07:30:40-10:00,102.948,12.55222843630062,-273.64933919830867,0.7036004264742065
2010-03-23 07:30:41-10:00,102.948,12.556083352928956,-273.6509042752894,0.7032961627771139
2010-03-23 07:30:42-10:00,103.42,12.5599382744044,-273.65246939311106,0.706215267961645
2010-03-23 07:30:43-10:00,103.892,12.56379335656976,-273.6540346152715,0.7091318506626696
2010-03-23 07:30:44-10:00,103.892,12.56764813258903,-273.65559975143674,0.7088255922799604
2010-03-23 07:30:45-10:00,103.892,12.571503224596096,-273.65716505544543,0.7085195983155166
2010-03-23 07:30:46-10:00,103.892,12.575358166401125,-273.6587303372227,0.7082138684270441
2010-03-23 07:30:47-10:00,103.892,12.579213112986562,-273.660295659918,0.7079084022728402
2010-03-23 07:30:48-10:00,103.892,12.583068064772613,-273.66186102372507,0.707603199511791
2010-03-23 07:30:49-10:00,103.892,12.586923021314185,-273.6634264284827,0.7072982598033708
2010-03-23 07:30:50-10:00,104.364,12.59077813845883,-273.66499193770386,0.7102055815282854
2010-03-23 07:30:51-10:00,104.836,12.59463294915063,-273.66655736093145,0.7131103996060193
2010-03-23 07:30:52-10:00,104.836,12.598488076499892,-273.66812295264833,0.7128034833786161
2010-03-23 07:30:53-10:00,104.836,12.602343052476721,-273.66968852139024,0.712496831225461
2010-03-23 07:30:54-10:00,104.836,12.60619803390035,-273.6712541316721,0.712190442805882
2010-03-23 07:30:55-10:00,104.836,12.610053020005562,-273.67281978300286,0.7118843177797922
2010-03-23 07:30:56-10:00,105.309,12.613908011208824,-273.6743854755726,0.7147889618323098
2010-03-23 07:30:57-10:00,105.781,12.617763007065918,-273.6759512092208,0.7176843263648459
2010-03-23 07:30:58-10:00,105.781,12.62161800767248,-273.6775169838071,0.7173762371537428
2010-03-23 07:30:59-10:00,105.781,12.625473168990887,-273.67908286351155,0.7170684123436554
2010-03-23 07:31:00-10:00,105.781,12.629328179276394,-273.6806487205158,0.7167608515943679
2010-03-23 07:31:01-10:00,106.253,12.63318319449017,-273.6822146189973,0.7196489431449362
2010-03-23 07:31:02-10:00,106.725,12.637038214727497,-273.6837805588152,0.7225345476111169
2010-03-23 07:31:03-10:00,106.725,12.640893239760683,-273.685346539898,0.7222235756512699
2010-03-23 07:31:04-10:00,106.725,12.644748269361497,-273.68691256217363,0.7219128712549818
2010-03-23 07:31:05-10:00,107.198,12.64860330394744,-273.6884786258331,0.7248005409060175
2010-03-23 07:31:06-10:00,107.67,12.652458498508013,-273.6900447940649,0.727678969692546
2010-03-23 07:31:07-10:00,107.67,12.656313542272573,-273.6916109400331,0.7273663218651708
2010-03-23 07:31:08-10:00,107.67,12.66016859087895,-273.6931771275923,0.7270539425811732
2010-03-23 07:31:09-10:00,108.142,12.664023644421068,-273.69474335660044,0.7299276970511843
2010-03-23 07:31:10-10:00,108.614,12.667878702456079,-273.69630962689814,0.7327989852784413
2010-03-23 07:31:11-10:00,108.614,12.671733765401317,-273.69787593867625,0.7324846778022357
2010-03-23 07:31:12-10:00,109.087,12.675588832814519,-273.6994422917762,0.7353591487961861
2010-03-23 07:31:13-10:00,109.087,12.679444060547333,-273.70100874974884,0.735044013562538
2010-03-23 07:31:14-10:00,109.559,12.683299136963262,-273.7025751853815,0.7379081903437944
2010-03-23 07:31:15-10:00,109.559,12.687154218565778,-273.7041416628948,0.7375922335326116
2010-03-23 07:31:16-10:00,109.559,12.691009304587194,-273.7057081817951,0.7372765471777851
2010-03-23 07:31:17-10:00,109.559,12.694864395444366,-273.7072747422726,0.7369611309322011
2010-03-23 07:31:18-10:00,109.559,12.698719490694478,-273.7088413441679,0.7366459844493394
2010-03-23 07:31:19-10:00,109.559,12.702574590755653,-273.7104079876728,0.736331107383272
2010-03-23 07:31:20-10:00,110.503,12.706429850621198,-273.7119747360002,0.7423582839560912
2010-03-23 07:31:21-10:00,110.503,12.710284804078913,-273.7135413988931,0.7420412362272828
2010-03-23 07:31:22-10:00,110.503,12.714140073289885,-273.71510823043565,0.7417244591935089
2010-03-23 07:31:23-10:00,110.503,12.717995191398186,-273.7166750401054,0.7414079525082391
2010-03-23 07:31:24-10:00,110.503,12.721850314254619,-273.718241891464,0.7410917158255337
2010-03-23 07:31:25-10:00,110.976,12.725705441419429,-273.71980878435534,0.743946585150028
2010-03-23 07:31:26-10:00,110.976,12.729560573309401,-273.7213757189695,0.7436295361160473
2010-03-23 07:31:27-10:00,111.448,12.73341586491837,-273.72294275853056,0.746474194101509
2010-03-23 07:31:28-10:00,111.448,12.73727085002894,-273.72450971274463,0.7461563387938629
2010-03-23 07:31:29-10:00,111.448,12.74112615092079,-273.726076835994,0.7458387540622005
