hst datetime,dh3_ghi,elevation,azimuth,dh3_rel
2010-03-21 07:30:00-10:00,164.288,11.970448340234146,-274.2805018641879,1.100889889567921
2010-03-21 07:30:01-10:00,164.288,11.974298430788316,-274.2820732883441,1.100403220404828
2010-03-21 07:30:02-10:00,164.288,11.978148526560739,-274.2836447552059,1.0999169813341902
2010-03-21 07:30:03-10:00,164.288,11.98199862796946,-274.2852162649682,1.0994311717861207
2010-03-21 07:30:04-10:00,164.288,11.985848734567814,-274.2867878174686,1.0989457911917375
2010-03-21 07:30:05-10:00,164.288,11.989698846772798,-274.288359412901,1.0984608389831643
2010-03-21 07:30:06-10:00,164.288,11.993549119372116,-274.28993111467446,1.0979763145935253
2010-03-21 07:30:07-10:00,164.288,11.997399086757197,-274.29150273193477,1.0974922174569457
2010-03-21 07:30:08-10:00,164.288,12.001249370066127,-274.29307451947795,1.097008547008547
2010-03-21 07:30:09-10:00,164.288,12.005099503689296,-274.29464628644405,1.0965253026844475
2010-03-21 07:30:10-10:00,164.76,12.00894964241571,-274.2962180962451,1.0991914178208309
2010-03-21 07:30:11-10:00,164.76,12.012799786662328,-274.29778994907474,1.0987076381386789
2010-03-21 07:30:12-10:00,164.76,12.016649935983049,-274.29936184477117,1.0982242841145415
2010-03-21 07:30:13-10:00,165.232,12.020500246029265,-274.3009338471103,1.1008861349856753
2010-03-21 07:30:14-10:00,165.232,12.024350250542144,-274.3025057649362,1.100402248328405
2010-03-21 07:30:15-10:00,165.232,12.028200571205847,-274.3040778535175,1.0999187868621108
2010-03-21 07:30:16-10:00,165.232,12.032050741434137,-274.3056499209529,1.0994357500266156
2010-03-21 07:30:17-10:00,165.232,12.035900916989572,-274.3072220316714,1.0989531372627266
2010-03-21 07:30:18-10:00,165.232,12.039751097963887,-274.3087941855303,1.0984709480122323
2010-03-21 07:30:19-10:00,165.232,12.043601283912244,-274.310366382369,1.0979891817179006
2010-03-21 07:30:20-10:00,165.232,12.0474514752504,-274.3119386223799,1.0975078378234764
2010-03-21 07:30:21-10:00,165.232,12.05130167121156,-274.31351090506934,1.0970269157736792
2010-03-21 07:30:22-10:00,165.232,12.055152028418416,-274.31508329523115,1.096546415014202
2010-03-21 07:30:23-10:00,165.232,12.059002234657731,-274.31665566417064,1.0960663349917081
2010-03-21 07:30:24-10:00,165.232,12.062852446556022,-274.318228076684,1.09558667515383
2010-03-21 07:30:25-10:00,165.232,12.066702663341209,-274.3198005322723,1.0951074349491656
2010-03-21 07:30:26-10:00,165.704,12.070552885430756,-274.32137303112944,1.0977555184566872
2010-03-21 07:30:27-10:00,165.704,12.074403112382326,-274.32294557309734,1.0972757492682796
2010-03-21 07:30:28-10:00,166.176,12.078253344610573,-274.324518158367,1.0999205718824465
2010-03-21 07:30:29-10:00,166.176,12.082103736908314,-274.32609085038786,1.0994402762891509
2010-03-21 07:30:30-10:00,166.176,12.085953978891606,-274.3276635217981,1.0989603999682565
2010-03-21 07:30:31-10:00,166.176,12.089804226003752,-274.3292362367182,1.098480942370999
2010-03-21 07:30:32-10:00,166.176,12.093654478334905,-274.3308089950036,1.0980019029495716
2010-03-21 07:30:33-10:00,166.176,12.097504735657475,-274.33238179658395,1.097523281157123
2010-03-21 07:30:34-10:00,166.176,12.101354997740438,-274.33395464138533,1.097045076447754
2010-03-21 07:30:35-10:00,166.176,12.105205265000926,-274.33552752960134,1.0965672882765174
2010-03-21 07:30:36-10:00,166.176,12.109055692234744,-274.337100524695,1.0960899160994142
2010-03-21 07:30:37-10:00,166.648,12.11290596905386,-274.33867349927874,1.098724896818176
2010-03-21 07:30:38-10:00,166.176,12.116756250902398,-274.3402465174846,1.0951364175563463
2010-03-21 07:30:39-10:00,166.648,12.12060653787094,-274.3418195791684,1.0977695216262862
2010-03-21 07:30:40-10:00,166.648,12.124456829516987,-274.34339268417165,1.097292456805731
2010-03-21 07:30:41-10:00,167.12,12.128307126256095,-274.3449658326864,1.0999223367426187
2010-03-21 07:30:42-10:00,167.12,12.132157427643188,-274.3465390245513,1.0994447514539092
2010-03-21 07:30:43-10:00,167.12,12.136007889338075,-274.348112323597,1.0989675807194057
