hst datetime,dh1_ghi,elevation,azimut,dh1_rel
2010-03-24 07:30:00-10:00,184.168,12.609072876191869,-273.23977022283003,0.9976120443062606
2010-03-24 07:30:01-10:00,184.168,12.612929540103927,-273.2413296011791,0.9972336123436901
2010-03-24 07:30:02-10:00,184.168,12.616786209931712,-273.24288901862144,0.9968554663488524
2010-03-24 07:30:03-10:00,184.168,12.620642885447202,-273.24444847508573,0.996477606027104
2010-03-24 07:30:04-10:00,184.168,12.624499566423593,-273.2460079705015,0.9961000310840785
2010-03-24 07:30:05-10:00,184.168,12.62835625327971,-273.24756750506026,0.9957227411626657
2010-03-24 07:30:06-10:00,184.168,12.63221310106929,-273.2491271416846,0.9953457207959525
2010-03-24 07:30:07-10:00,184.168,12.636069643389567,-273.25068669098204,0.9949690152439732
2010-03-24 07:30:08-10:00,184.168,12.639926502444903,-273.2522464057995,0.9945925634152961
2010-03-24 07:30:09-10:00,184.168,12.643783211830018,-273.2538060967376,0.9942164105367498
2010-03-24 07:30:10-10:00,184.168,12.647639926598766,-273.2553658267208,0.993840541154583
2010-03-24 07:30:11-10:00,184.168,12.651496647173515,-273.2569255959437,0.9934649549142617
2010-03-24 07:30:12-10:00,184.527,12.655353373108202,-273.2584854042449,0.9950254883089646
2010-03-24 07:30:13-10:00,184.886,12.659210260323166,-273.26004531491105,0.9965848269872852
2010-03-24 07:30:14-10:00,184.527,12.663066841547725,-273.26160513816524,0.9942742673815425
2010-03-24 07:30:15-10:00,184.886,12.666923740177864,-273.26316512758035,0.9958327108872113
2010-03-24 07:30:16-10:00,184.886,12.670780487968198,-273.264725092375,0.9954570770951732
2010-03-24 07:30:17-10:00,184.886,12.674637241814487,-273.2662850968384,0.9950817256465451
2010-03-24 07:30:18-10:00,184.886,12.67849400094642,-273.267845140476,0.9947066563049046
2010-03-24 07:30:19-10:00,184.886,12.682350765782125,-273.2694052234783,0.9943318687186108
2010-03-24 07:30:20-10:00,184.886,12.686207536096015,-273.2709653457762,0.9939573625990797
2010-03-24 07:30:21-10:00,184.886,12.690064311334188,-273.2725255069634,0.9935831376899554
2010-03-24 07:30:22-10:00,184.886,12.693921248392087,-273.27408577133986,0.9932091784750058
2010-03-24 07:30:23-10:00,184.886,12.697778034522276,-273.27564601119684,0.9928355149682591
2010-03-24 07:30:24-10:00,184.886,12.701634826619872,-273.2772062908323,0.9924621316431981
2010-03-24 07:30:25-10:00,185.245,12.705491623919286,-273.27876660975664,0.9940154043090085
2010-03-24 07:30:26-10:00,185.245,12.709348426836012,-273.28032696815757,0.9936418566052252
2010-03-24 07:30:27-10:00,185.604,12.713205234927731,-273.281887365877,0.9951935175128935
2010-03-24 07:30:28-10:00,185.604,12.717062048612991,-273.2834478031059,0.9948198063738516
2010-03-24 07:30:29-10:00,185.245,12.720919022954785,-273.2850083428075,0.9925228764268207
2010-03-24 07:30:30-10:00,185.245,12.724775847036213,-273.28656885859795,0.9921504463544996
2010-03-24 07:30:31-10:00,185.604,12.728632676567921,-273.2881294141038,0.9937003354885117
2010-03-24 07:30:32-10:00,185.604,12.73248951164419,-273.28969000918335,0.9933277416667086
2010-03-24 07:30:33-10:00,185.604,12.73634635182421,-273.29125064367975,0.9929554264289584
2010-03-24 07:30:34-10:00,185.604,12.740203197523229,-273.2928113177806,0.9925833894296568
2010-03-24 07:30:35-10:00,185.604,12.744060048300474,-273.2943720313294,0.992211630406241
2010-03-24 07:30:36-10:00,185.604,12.747917060078114,-273.2959328476461,0.9918401340416628
2010-03-24 07:30:37-10:00,185.604,12.75177392107769,-273.297493639978,0.9914689300612815
2010-03-24 07:30:38-10:00,185.604,12.755630787877282,-273.2990544723169,0.9910980030746445
2010-03-24 07:30:39-10:00,185.604,12.759487659917458,-273.3006153442509,0.9907273528322771
2010-03-24 07:30:40-10:00,185.963,12.763344536975309,-273.3021762557133,0.9922725528306111
2010-03-24 07:30:41-10:00,185.963,12.767201419467456,-273.3037372068929,0.9919017393189503
2010-03-24 07:30:42-10:00,185.963,12.771058306952968,-273.3052981976329,0.991531202201433
2010-03-24 07:30:43-10:00,186.322,12.77491535535567,-273.3068592912649,0.9930743540048971
2010-03-24 07:30:44-10:00,186.322,12.778772097386614,-273.308420297869,0.9927036694616377
2010-03-24 07:30:45-10:00,186.322,12.78262915614389,-273.3099814708774,0.9923332309884757
2010-03-24 07:30:46-10:00,186.322,12.786486064337133,-273.3115426203646,0.9919630831800499
2010-03-24 07:30:47-10:00,186.322,12.790342977892614,-273.313103809666,0.9915932107543511
2010-03-24 07:30:48-10:00,186.322,12.79419989636704,-273.31466503862225,0.9912236134532786
2010-03-24 07:30:49-10:00,186.322,12.798056820180095,-273.3162263074254,0.9908542909364305
2010-03-24 07:30:50-10:00,186.681,12.801913904396663,-273.31778767906945,0.9923936672092977
2010-03-24 07:30:51-10:00,187.04,12.805770682584345,-273.3193489639499,0.9939319264206589
2010-03-24 07:30:52-10:00,187.04,12.809627777312057,-273.3209104155295,0.9935619915782591
2010-03-24 07:30:53-10:00,187.04,12.813484721170367,-273.32247184319624,0.9931923463654394
2010-03-24 07:30:54-10:00,187.04,12.817341670201246,-273.32403331094883,0.9928229755114332
2010-03-24 07:30:55-10:00,187.04,12.82119862449771,-273.3255948186439,0.9924538787085958
2010-03-24 07:30:56-10:00,187.04,12.825055583615391,-273.3271563661208,0.9920850557011051
2010-03-24 07:30:57-10:00,187.399,12.82891254797627,-273.328717953574,0.993619982549897
2010-03-24 07:30:58-10:00,187.04,12.832769517026541,-273.33027958059665,0.9913482298127536
2010-03-24 07:30:59-10:00,187.04,12.836626647024335,-273.3318413112872,0.9909802114867189
2010-03-24 07:31:00-10:00,187.399,12.84048362606634,-273.333403018165,0.9925138379950348
2010-03-24 07:31:01-10:00,187.036,12.844340610196074,-273.3349647652402,0.9902238448867077
2010-03-24 07:31:02-10:00,187.036,12.848197599509122,-273.336526552372,0.9898566661520188
2010-03-24 07:31:03-10:00,187.036,12.852054593559538,-273.3380883793981,0.989489759138175
2010-03-24 07:31:04-10:00,187.036,12.855911592768743,-273.3396502465122,0.9891231235101249
2010-03-24 07:31:05-10:00,187.036,12.859768596692312,-273.3412121535536,0.9887567590155707
2010-03-24 07:31:06-10:00,187.036,12.863625761262739,-273.342774163895,0.9883906505652598
2010-03-24 07:31:07-10:00,187.036,12.867482774686696,-273.34433615068366,0.9880248274597623
2010-03-24 07:31:08-10:00,187.036,12.871339793547595,-273.34589817795927,0.9876592745380499
2010-03-24 07:31:09-10:00,186.677,12.875196817074254,-273.34746024522565,0.9853989631207298
2010-03-24 07:31:10-10:00,186.318,12.879053845687888,-273.349022352676,0.9831403225603526
2010-03-24 07:31:11-10:00,185.959,12.882910878945415,-273.35058450015123,0.9808833510556366
2010-03-24 07:31:12-10:00,184.882,12.886767917265132,-273.35214668784164,0.974842190382212
2010-03-24 07:31:13-10:00,184.164,12.890625115717768,-273.3537089787795,0.9706977059965838
2010-03-24 07:31:14-10:00,182.369,12.894482163371102,-273.35527124644176,0.9608817041328923
2010-03-24 07:31:15-10:00,180.215,12.89833921594646,-273.35683355452755,0.949182114172797
2010-03-24 07:31:16-10:00,177.343,12.902196273536951,-273.3583959028933,0.9337108856846354
2010-03-24 07:31:17-10:00,174.112,12.906053335914656,-273.3599582914668,0.9163616291677606
2010-03-24 07:31:18-10:00,170.164,12.90991040285406,-273.36152072017825,0.8952529411583601
2010-03-24 07:31:19-10:00,165.497,12.913767474772055,-273.3630831892169,0.870378459208387
2010-03-24 07:31:20-10:00,160.83,12.917624706743135,-273.3646457616286,0.8455222895693413
2010-03-24 07:31:21-10:00,155.445,12.921481632314288,-273.36620824766004,0.8169111395332155
2010-03-24 07:31:22-10:00,150.419,12.925338873755862,-273.3677709006373,0.7902069880814688
2010-03-24 07:31:23-10:00,144.675,12.929195964613768,-273.3693335308016,0.7597519665544724
2010-03-24 07:31:24-10:00,138.931,12.933053059960882,-273.3708962011988,0.729319348252004
2010-03-24 07:31:25-10:00,133.187,12.936910160217543,-273.3724589120213,0.6989091084685025
2010-03-24 07:31:26-10:00,127.443,12.940767264941334,-273.3740216631102,0.6685212225937319
2010-03-24 07:31:27-10:00,120.981,12.944624530065848,-273.37558451786924,0.6343906645420797
2010-03-24 07:31:28-10:00,115.237,12.948481488276721,-273.3771472861649,0.6040488048759882
2010-03-24 07:31:29-10:00,109.134,12.952338763033081,-273.3787102220498,0.5718480927172191
2010-03-24 07:31:30-10:00,103.032,12.95619588604224,-273.3802731343808,0.5396762629273347
2010-03-24 07:31:31-10:00,97.2876,12.960053014213933,-273.38183608756606,0.5094004417531472
2010-03-24 07:31:32-10:00,91.5437,12.96391014678238,-273.38339908111436,0.47914944395260184
2010-03-24 07:31:33-10:00,85.7997,12.967767284165273,-273.38496211521544,0.4489201029212248
2010-03-24 07:31:34-10:00,80.7738,12.971624425922485,-273.38652518971276,0.42246877473762096
2010-03-24 07:31:35-10:00,75.7479,12.975481572146014,-273.38808830446123,0.3960368264659705
2010-03-24 07:31:36-10:00,71.44,12.979338879101133,-273.3896515236199,0.37337681468175504
2010-03-24 07:31:37-10:00,67.85,12.9831960342276,-273.3912147193275,0.35448408597729847
2010-03-24 07:31:38-10:00,64.9781,12.987053194435823,-273.3927779560032,0.33935554329078815
2010-03-24 07:31:39-10:00,62.8241,12.99091035895853,-273.39434123315397,0.3279860117208028
2010-03-24 07:31:40-10:00,61.3881,12.994767528214767,-273.3959045509711,0.3203718895285056
2010-03-24 07:31:41-10:00,60.6701,12.998624701761218,-273.3974679092946,0.31650905857422296
2010-03-24 07:31:42-10:00,59.9521,13.002481880019042,-273.3990313083177,0.3126490504906841
2010-03-24 07:31:43-10:00,59.9521,13.00633921806533,-273.40059481112206,0.31253484613229954
2010-03-24 07:31:44-10:00,59.9521,13.01019640495252,-273.40215829108223,0.31242072971921997
2010-03-24 07:31:45-10:00,59.9521,13.014053596410664,-273.40372181194954,0.31230669654983
2010-03-24 07:31:46-10:00,59.9521,13.017910792532577,-273.40528537357966,0.3121927465322909
2010-03-24 07:31:47-10:00,59.9521,13.021767992876663,-273.40684897581446,0.3120788795906676
2010-03-24 07:31:48-10:00,59.9521,13.025625197859794,-273.4084126188427,0.3119650956237978
2010-03-24 07:31:49-10:00,59.9521,13.029482407042925,-273.4099763025089,0.31185139455590116
2010-03-24 07:31:50-10:00,59.9521,13.033339776364357,-273.4115400902547,0.3117377717067062
2010-03-24 07:31:51-10:00,60.3111,13.037196838496081,-273.41310379183193,0.3134902821785613
2010-03-24 07:31:52-10:00,60.3111,13.041054216587721,-273.4146676611092,0.31337614528410807
2010-03-24 07:31:53-10:00,60.6701,13.044911443311069,-273.4162315078338,0.3151267791931264
2010-03-24 07:31:54-10:00,60.6701,13.048768674606864,-273.4177953954514,0.3150121345019407
2010-03-24 07:31:55-10:00,60.6701,13.052625910247672,-273.41935932389,0.31489757316207834
2010-03-24 07:31:56-10:00,61.0291,13.056483150006391,-273.42092329307786,0.31664574458654243
2010-03-24 07:31:57-10:00,61.3881,13.060340549824078,-273.4224873664699,0.318392640707774
2010-03-24 07:31:58-10:00,61.3881,13.064197642367693,-273.42405135378186,0.3182769807497205
2010-03-24 07:31:59-10:00,61.3881,13.068055051121098,-273.4256155092672,0.3181613954219985
2010-03-24 07:32:00-10:00,61.3881,13.071912307771914,-273.4271796416301,0.31804589867296856
2010-03-24 07:32:01-10:00,61.7471,13.075769569240956,-273.42874381533437,0.3197897555740689
2010-03-24 07:32:02-10:00,62.1061,13.079626834758164,-273.43030802988386,0.32153234729479385
2010-03-24 07:32:03-10:00,62.1061,13.083484104746395,-273.43187228547356,0.32141575374671105
