hst datetime,ap3_ghi,elevation,azimut,ap3_rel
2010-03-20 07:30:00-10:00,161.377,11.759229757768153,-274.62858102594794,0.9538995751040389
2010-03-20 07:30:01-10:00,161.377,11.76307726835194,-274.63015622178364,0.9535059608865708
2010-03-20 07:30:02-10:00,161.752,11.766924784554785,-274.6317314617519,0.9553274652754874
2010-03-20 07:30:03-10:00,161.752,11.770772305931338,-274.6333067456918,0.9549335813188761
2010-03-20 07:30:04-10:00,161.752,11.774619832894523,-274.6348820737945,0.9545400192245074
2010-03-20 07:30:05-10:00,162.126,11.77846736500138,-274.6364574459015,0.9563529392883062
2010-03-20 07:30:06-10:00,162.126,11.782315057794708,-274.6380329259274,0.9559590954373361
2010-03-20 07:30:07-10:00,162.126,11.786162445116526,-274.63960832220613,0.9555656048618312
2010-03-20 07:30:08-10:00,162.126,11.790010148549769,-274.6411838904997,0.9551724036049294
2010-03-20 07:30:09-10:00,162.126,11.793857701935474,-274.6427594391364,0.9547795389394378
2010-03-20 07:30:10-10:00,162.126,11.797705260817606,-274.64433503203344,0.9543869945802914
2010-03-20 07:30:11-10:00,162.126,11.801552824751157,-274.6459106690303,0.9539947701900889
2010-03-20 07:30:12-10:00,162.501,11.805400394150425,-274.64748635031924,0.9558085638412641
2010-03-20 07:30:13-10:00,162.501,11.809248123702385,-274.6490621394764,0.9554160566414486
2010-03-20 07:30:14-10:00,162.875,11.813095548104966,-274.65063784515223,0.9572219113465948
2010-03-20 07:30:15-10:00,162.875,11.81694328840959,-274.6522137231392,0.9568291409531552
2010-03-20 07:30:16-10:00,162.875,11.820790878340338,-274.6537895810739,0.9564367059648807
2010-03-20 07:30:17-10:00,162.875,11.824638473770998,-274.6553654836294,0.9560445900830583
2010-03-20 07:30:18-10:00,162.875,11.828486074148708,-274.65694143039883,0.955652792983649
2010-03-20 07:30:19-10:00,162.875,11.832333679885641,-274.65851742157224,0.9552613142448777
2010-03-20 07:30:20-10:00,162.875,11.836181290539535,-274.6600934569919,0.9548701535325295
2010-03-20 07:30:21-10:00,162.875,11.840028906201058,-274.6616695365147,0.9544793104587236
2010-03-20 07:30:22-10:00,163.249,11.843876682528306,-274.6632457247369,0.9562795851202257
2010-03-20 07:30:23-10:00,162.875,11.847724308376522,-274.6648218930089,0.9536985599179801
2010-03-20 07:30:24-10:00,163.624,11.851571939403652,-274.66639810592505,0.9576925704155068
2010-03-20 07:30:25-10:00,163.624,11.85541957570224,-274.6679743633444,0.9573012025596265
2010-03-20 07:30:26-10:00,163.624,11.859267216827694,-274.6695506651065,0.9569101519283709
2010-03-20 07:30:27-10:00,163.624,11.863114863193815,-274.6711270114031,0.9565194181028502
2010-03-20 07:30:28-10:00,163.624,11.86696251435651,-274.67270340207426,0.9561290007519125
2010-03-20 07:30:29-10:00,163.624,11.870810325864701,-274.674279901077,0.955738883735639
2010-03-20 07:30:30-10:00,163.624,11.874657986681727,-274.6758563803884,0.9553490982138817
2010-03-20 07:30:31-10:00,163.624,11.878505653003733,-274.67743290463466,0.9549596279696297
2010-03-20 07:30:32-10:00,164.372,11.882353324063232,-274.6790094733205,0.9589342501084415
2010-03-20 07:30:33-10:00,164.372,11.88620100027455,-274.6805860866382,0.958543631843224
2010-03-20 07:30:34-10:00,164.372,11.890048681192768,-274.68216274442705,0.9581533292527904
2010-03-20 07:30:35-10:00,164.372,11.893896367231855,-274.6837394468788,0.957763341921257
2010-03-20 07:30:36-10:00,164.372,11.897744213085295,-274.6853162576123,0.9573736538152179
2010-03-20 07:30:37-10:00,164.372,11.901591908570794,-274.68689304893036,0.9569842959753978
2010-03-20 07:30:38-10:00,164.372,11.905439609243967,-274.68846988520943,0.9565952522695464
2010-03-20 07:30:39-10:00,164.372,11.909287314550317,-274.69004676604067,0.9562065223821599
2010-03-20 07:30:40-10:00,164.372,11.913135024904697,-274.69162369161677,0.9558181059003142
2010-03-20 07:30:41-10:00,164.372,11.916982739862908,-274.6932006617776,0.9554300024984129
2010-03-20 07:30:42-10:00,164.372,11.920830459838616,-274.69477767671447,0.9550422117648646
2010-03-20 07:30:43-10:00,164.372,11.924678339526643,-274.69635480005894,0.9546547177584388
2010-03-20 07:30:44-10:00,165.121,11.92852591360584,-274.6979318402981,0.9586159134310377
2010-03-20 07:30:45-10:00,165.121,11.932373802828453,-274.6995090531053,0.9582272801257828
2010-03-20 07:30:46-10:00,165.121,11.936221541873667,-274.7010862469631,0.9578389751140658
2010-03-20 07:30:47-10:00,165.121,11.940069285433951,-274.7026634855021,0.9574509823970386
2010-03-20 07:30:48-10:00,165.121,11.943917033924933,-274.7042407689158,0.9570633015646615
2010-03-20 07:30:49-10:00,165.121,11.947764786901365,-274.70581809704265,0.9566759322942338
2010-03-20 07:30:50-10:00,165.121,11.951612699916666,-274.7073955338778,0.9562888585773932
2010-03-20 07:30:51-10:00,165.121,11.955460306789913,-274.70897288752076,0.955902126923446
2010-03-20 07:30:52-10:00,165.121,11.959308229459925,-274.71055041438245,0.9555156744540692
2010-03-20 07:30:53-10:00,165.121,11.963156000770942,-274.7121279215468,0.9551295477398847
2010-03-20 07:30:54-10:00,165.121,11.967003777248616,-274.71370547401864,0.9547437306898565
2010-03-20 07:30:55-10:00,165.121,11.970851558339673,-274.7152830713898,0.954358222995342
2010-03-20 07:30:56-10:00,165.121,11.974699343814859,-274.71686071358846,0.953973024315659
2010-03-20 07:30:57-10:00,165.121,11.978547134088725,-274.71843840080686,0.9535881342462398
2010-03-20 07:30:58-10:00,165.121,11.98239492839406,-274.7200161325495,0.9532035525012788
2010-03-20 07:30:59-10:00,165.121,11.98624288325608,-274.7215939738339,0.9528192630930254
2010-03-20 07:31:00-10:00,165.121,11.99009068665757,-274.72317179552317,0.9524352968207547
2010-03-20 07:31:01-10:00,165.121,11.99393849512302,-274.7247496626323,0.9520516376856161
2010-03-20 07:31:02-10:00,165.87,11.997786307884335,-274.72632757466477,0.9559851169745325
2010-03-20 07:31:03-10:00,165.87,12.001634125358832,-274.72790553181596,0.9556003336232702
2010-03-20 07:31:04-10:00,165.87,12.00548194710149,-274.72948353392417,0.9552158577979266
2010-03-20 07:31:05-10:00,165.87,12.009329773527272,-274.73106158118225,0.9548316890967711
2010-03-20 07:31:06-10:00,165.87,12.013177759333178,-274.7326397372607,0.9544478117336479
2010-03-20 07:31:07-10:00,165.87,12.017025594327533,-274.7342178743552,0.9540642562942477
2010-03-20 07:31:08-10:00,165.87,12.020873433857208,-274.7357960568087,0.9536810069162828
2010-03-20 07:31:09-10:00,165.87,12.0247212780117,-274.7373742844761,0.9532980632328101
2010-03-20 07:31:10-10:00,165.87,12.028569126347062,-274.7389525571972,0.9529154249304911
2010-03-20 07:31:11-10:00,165.87,12.032416979279352,-274.7405308751657,0.952533091610977
2010-03-20 07:31:12-10:00,166.245,12.03626483636483,-274.7421092382213,0.9543036924224148
2010-03-20 07:31:13-10:00,165.87,12.040112853160078,-274.74368771039985,0.9517693232016882
2010-03-20 07:31:14-10:00,166.619,12.043960718828,-274.74526616360777,0.9556839752728579
2010-03-20 07:31:15-10:00,166.619,12.047808588929994,-274.74684466228746,0.9553011374937721
2010-03-20 07:31:16-10:00,166.619,12.051656463555348,-274.7484232062938,0.9549186042973261
2010-03-20 07:31:17-10:00,166.619,12.055504342263424,-274.75000179546964,0.9545363753720087
2010-03-20 07:31:18-10:00,166.619,12.05935222546785,-274.7515804300062,0.9541544503219558
2010-03-20 07:31:19-10:00,166.619,12.06320011272252,-274.7531591097407,0.9537728288372106
2010-03-20 07:31:20-10:00,166.619,12.067048159590618,-274.7547378987273,0.9533914951541619
2010-03-20 07:31:21-10:00,166.619,12.070895899870122,-274.75631660489546,0.9530104951009448
2010-03-20 07:31:22-10:00,166.993,12.074743955201553,-274.75789548454384,0.9547680795246714
2010-03-20 07:31:23-10:00,166.993,12.078591859384261,-274.7594743455984,0.9543868148234684
2010-03-20 07:31:24-10:00,166.619,12.082439767977892,-274.7610532521111,0.951869246906815
2010-03-20 07:31:25-10:00,167.368,12.086287680537955,-274.76263220392093,0.9557666561418289
2010-03-20 07:31:26-10:00,167.368,12.090135597479772,-274.7642112012207,0.9553854436302038
2010-03-20 07:31:27-10:00,167.368,12.09398367350582,-274.76579030772103,0.9550045178802694
2010-03-20 07:31:28-10:00,167.368,12.097831443271895,-274.76736933166865,0.9546239245877093
2010-03-20 07:31:29-10:00,167.368,12.101679527886951,-274.768948529395,0.9542436019665231
2010-03-20 07:31:30-10:00,167.368,12.105527461033748,-274.7705277081321,0.9538635957731544
2010-03-20 07:31:31-10:00,167.368,12.109375398386572,-274.7721069326006,0.9534838902661767
2010-03-20 07:31:32-10:00,167.368,12.113223340037878,-274.7736862026582,0.9531044850876401
2010-03-20 07:31:33-10:00,167.368,12.117071285756639,-274.77526551823075,0.9527253799120134
2010-03-20 07:31:34-10:00,167.368,12.12091923531548,-274.7768448792476,0.9523465744138645
2010-03-20 07:31:35-10:00,167.742,12.124767188805333,-274.77842428556517,0.9540953330517055
2010-03-20 07:31:36-10:00,168.116,12.128615301901132,-274.7800038019178,0.9558426850195041
2010-03-20 07:31:37-10:00,168.116,12.132463263429152,-274.7815832993824,0.9554630874933457
2010-03-20 07:31:38-10:00,168.116,12.136311229064837,-274.78316284269266,0.9550837895653288
2010-03-20 07:31:39-10:00,168.116,12.14015919889773,-274.78474243170314,0.9547047908799372
2010-03-20 07:31:40-10:00,168.116,12.144007172486967,-274.78632206625616,0.9543260911343902
2010-03-20 07:31:41-10:00,168.116,12.14785515024734,-274.78790174654404,0.9539476899421863
2010-03-20 07:31:42-10:00,168.116,12.151703131733763,-274.7894814724047,0.9535695870019364
