hst datetime,dh2_ghi,elevation,azimut,dh2_rel
2010-03-22 07:30:00-10:00,79.0059,12.18353132116724,-273.9338143912292,0.4466644356302116
2010-03-22 07:30:01-10:00,79.0059,12.187383746104661,-273.93538206582775,0.4464878364282004
2010-03-22 07:30:02-10:00,79.0059,12.191236176747948,-273.9369497820609,0.4463113759643131
2010-03-22 07:30:03-10:00,79.0059,12.195088612652315,-273.93851753976816,0.44613505409908477
2010-03-22 07:30:04-10:00,79.0059,12.198941054233988,-273.9400853391411,0.4459588706538675
2010-03-22 07:30:05-10:00,79.0059,12.20279350104994,-273.9416531800211,0.4457828254895648
2010-03-22 07:30:06-10:00,79.0059,12.206646108844346,-273.9432211260189,0.4456069113383875
2010-03-22 07:30:07-10:00,79.0059,12.210498410865075,-273.9447889863826,0.4454311493454745
2010-03-22 07:30:08-10:00,79.0059,12.21435102948836,-273.9463570156521,0.4452555109561465
2010-03-22 07:30:09-10:00,79.0059,12.21820349796342,-273.9479250230727,0.4450800172992311
2010-03-22 07:30:10-10:00,79.0059,12.222055972034173,-273.94949307225613,0.44490466111353366
2010-03-22 07:30:11-10:00,79.0059,12.225908451470744,-273.95106116312957,0.44472944225160255
2010-03-22 07:30:12-10:00,79.0059,12.229760936045363,-273.95262929562233,0.44455436056609704
2010-03-22 07:30:13-10:00,79.0059,12.23361358150563,-273.95419753335887,0.44437940882969035
2010-03-22 07:30:14-10:00,79.0059,12.237465921091994,-273.9557656855487,0.44420460807278184
2010-03-22 07:30:15-10:00,79.0059,12.241318577513422,-273.95733400711623,0.44402992988284357
2010-03-22 07:30:16-10:00,78.65,12.245171083039189,-273.95890230626475,0.44185594799595806
2010-03-22 07:30:17-10:00,78.65,12.24902359438983,-273.9604706476237,0.44168233540792373
2010-03-22 07:30:18-10:00,78.65,12.252876110797315,-273.9620390306991,0.4415088584450455
2010-03-22 07:30:19-10:00,78.65,12.25672863267576,-273.9636074556802,0.44133551693333695
2010-03-22 07:30:20-10:00,78.65,12.260581159582904,-273.9651759224089,0.44116231073759
2010-03-22 07:30:21-10:00,78.65,12.264433691611258,-273.96674443074266,0.4409892396987537
2010-03-22 07:30:22-10:00,78.65,12.268286384622446,-273.96831304497306,0.4408162966684559
2010-03-22 07:30:23-10:00,78.2942,12.272138927071062,-273.96988163706027,0.4386500948962619
2010-03-22 07:30:24-10:00,78.2942,12.275991474819111,-273.97145027129477,0.43847820950628374
2010-03-22 07:30:25-10:00,78.2942,12.279844027957246,-273.973018947532,0.4383064580353957
2010-03-22 07:30:26-10:00,78.2942,12.283696586044654,-273.9745876656154,0.43813484035022376
2010-03-22 07:30:27-10:00,78.2942,12.28754914949509,-273.97615642573373,0.4379633562795401
2010-03-22 07:30:28-10:00,78.2942,12.291401718080934,-273.9777252278162,0.43779200568091836
2010-03-22 07:30:29-10:00,78.2942,12.295254446905886,-273.97929413524884,0.43762078151153744
2010-03-22 07:30:30-10:00,78.2942,12.299107025397852,-273.980863020975,0.43744969742180273
2010-03-22 07:30:31-10:00,78.2942,12.302959609094605,-273.982431948961,0.4372787463446845
2010-03-22 07:30:32-10:00,78.2942,12.30681219808822,-273.9840009190638,0.4371079281244532
2010-03-22 07:30:33-10:00,78.2942,12.31066479193307,-273.9855699311217,0.43693724262943207
2010-03-22 07:30:34-10:00,78.2942,12.314517391048016,-273.9871389853286,0.4367666896898541
2010-03-22 07:30:35-10:00,78.2942,12.318369994989487,-273.9887080815251,0.4365962691743718
2010-03-22 07:30:36-10:00,78.2942,12.322222759508646,-273.990277283373,0.43642597405056
2010-03-22 07:30:37-10:00,78.2942,12.326075373168472,-273.99184646343906,0.43625581793361484
2010-03-22 07:30:38-10:00,78.2942,12.329927992368809,-273.99341568605297,0.43608579375759954
2010-03-22 07:30:39-10:00,78.65,12.333780616341416,-273.9949849507202,0.4378968767240634
2010-03-22 07:30:40-10:00,78.65,12.337633245501923,-273.9965542576314,0.43772634456923093
2010-03-22 07:30:41-10:00,78.65,12.341485879409067,-273.9981236066292,0.437555944538477
2010-03-22 07:30:42-10:00,78.65,12.345338518478314,-273.99969299790405,0.4373856764633265
2010-03-22 07:30:43-10:00,78.65,12.349191317603912,-274.00126249478063,0.43721553335630736
2010-03-22 07:30:44-10:00,78.65,12.353043810868252,-274.00283190666676,0.4370455356351147
2010-03-22 07:30:45-10:00,78.65,12.356896619820347,-274.0044014880045,0.4368756557234167
2010-03-22 07:30:46-10:00,78.65,12.360749278545788,-274.00597104820065,0.4367059140233067
2010-03-22 07:30:47-10:00,78.65,12.364601942153925,-274.00754065066894,0.43653630354398837
2010-03-22 07:30:48-10:00,79.0059,12.368454610412472,-274.00911029533364,0.43834143257302255
2010-03-22 07:30:49-10:00,79.0059,12.372307283742176,-274.0106799823907,0.4381713177704038
2010-03-22 07:30:50-10:00,79.0059,12.37616011703259,-274.0122497751701,0.4380013274951811
2010-03-22 07:30:51-10:00,79.0059,12.380012644369245,-274.0138194830514,0.43783148214714956
2010-03-22 07:30:52-10:00,79.0059,12.383865487627945,-274.01538936085626,0.43766175416128644
