hst datetime,ap1_ghi,elevation,azimut,ap1_rel
2010-03-21 07:30:00-10:00,170.752,11.971102001266521,-274.2808657035638,0.9868780630782613
2010-03-21 07:30:01-10:00,170.752,11.97495208180466,-274.28243716331747,0.986479511582499
2010-03-21 07:30:02-10:00,170.752,11.978802167558175,-274.2840086657802,0.9860812795349165
2010-03-21 07:30:03-10:00,170.752,11.982652258945246,-274.28558021114685,0.9856833665169644
2010-03-21 07:30:04-10:00,170.752,11.986502355519018,-274.28715179925507,0.9852857722001055
2010-03-21 07:30:05-10:00,171.119,11.990352457696645,-274.2887234302986,0.9870053327376596
2010-03-21 07:30:06-10:00,171.119,11.994202720265317,-274.29029516768816,0.9866075054396608
2010-03-21 07:30:07-10:00,171.119,11.998052677617743,-274.291866820565,0.9862100284639864
2010-03-21 07:30:08-10:00,171.119,12.00190295089052,-274.2934386437312,0.9858128373100561
2010-03-21 07:30:09-10:00,171.486,12.005753074475074,-274.2950104463222,0.9875294075312687
2010-03-21 07:30:10-10:00,171.486,12.009603203159953,-274.2965822917515,0.9871320165684029
2010-03-21 07:30:11-10:00,171.486,12.01345333736222,-274.29815418021286,0.9867349430241662
2010-03-21 07:30:12-10:00,171.486,12.01730347663587,-274.2997261115445,0.9863381865728128
2010-03-21 07:30:13-10:00,171.486,12.021153776631701,-274.3012981495236,0.9859417308225507
2010-03-21 07:30:14-10:00,171.486,12.025003771092242,-274.30287010299,0.9855456233929523
2010-03-21 07:30:15-10:00,171.853,12.028854081700024,-274.3044422272183,0.987258135189801
2010-03-21 07:30:16-10:00,171.853,12.032704241869862,-274.30601433030256,0.9868617969550256
2010-03-21 07:30:17-10:00,171.853,12.03655440736422,-274.3075864766734,0.9864657746114159
2010-03-21 07:30:18-10:00,171.853,12.040404578274508,-274.30915866618795,0.9860700677804727
2010-03-21 07:30:19-10:00,171.853,12.044254754156093,-274.31073089868585,0.9856746761393204
2010-03-21 07:30:20-10:00,171.853,12.048104935424671,-274.3123031743593,0.9852795992772585
2010-03-21 07:30:21-10:00,171.853,12.05195512131341,-274.3138754927147,0.9848848369054846
2010-03-21 07:30:22-10:00,171.853,12.055805468444733,-274.3154479185474,0.9844903726175587
2010-03-21 07:30:23-10:00,172.221,12.05965566460609,-274.3170203231598,0.9862035472775139
2010-03-21 07:30:24-10:00,172.221,12.06350586642362,-274.3185927713495,0.9858088826629574
2010-03-21 07:30:25-10:00,172.221,12.067356073125264,-274.3201652626175,0.9854145317175835
2010-03-21 07:30:26-10:00,172.221,12.071206285128524,-274.32173779715777,0.9850204940331903
2010-03-21 07:30:27-10:00,172.221,12.075056501990973,-274.3233103748123,0.9846267692901718
2010-03-21 07:30:28-10:00,172.588,12.078906724127268,-274.324882995772,0.9863307415009388
2010-03-21 07:30:29-10:00,172.588,12.082757106329916,-274.3264557234877,0.9859367879426731
2010-03-21 07:30:30-10:00,172.588,12.086607338215648,-274.3280284305948,0.9855431627821457
2010-03-21 07:30:31-10:00,172.955,12.090457575227601,-274.32960118121525,0.9872447230555574
2010-03-21 07:30:32-10:00,172.955,12.094307817455686,-274.33117397520436,0.9868508860723756
2010-03-21 07:30:33-10:00,172.955,12.098158064672512,-274.3327468124919,0.9864573611640222
2010-03-21 07:30:34-10:00,172.955,12.102008316646863,-274.3343196930039,0.9860641479915441
2010-03-21 07:30:35-10:00,172.955,12.105858573796063,-274.335892616934,0.9856712461503124
2010-03-21 07:30:36-10:00,173.322,12.109708990915319,-274.33746564774657,0.9873693409018783
2010-03-21 07:30:37-10:00,173.322,12.113559257617524,-274.3390386580512,0.9869762283384341
2010-03-21 07:30:38-10:00,173.322,12.117409529346428,-274.3406117119814,0.9865834266969664
2010-03-21 07:30:39-10:00,173.322,12.121259806192576,-274.3421848093931,0.9861909356076957
2010-03-21 07:30:40-10:00,173.322,12.125110087713516,-274.3437579501276,0.9857987547556892
2010-03-21 07:30:41-10:00,173.689,12.128960374324715,-274.34533113437703,0.9874934297421394
2010-03-21 07:30:42-10:00,173.689,12.132810665581092,-274.34690436198,0.9871010391370202
2010-03-21 07:30:43-10:00,173.689,12.13666111714224,-274.34847769676867,0.9867089425051347
2010-03-21 07:30:44-10:00,173.689,12.140511262515547,-274.3500509473353,0.9863171869726413
2010-03-21 07:30:45-10:00,174.055,12.144361723728471,-274.35162436909286,0.9880032659568764
2010-03-21 07:30:46-10:00,174.055,12.148212034289168,-274.3531977706297,0.9876112881685236
2010-03-21 07:30:47-10:00,174.055,12.152062349857617,-274.3547712157798,0.98721961937984
2010-03-21 07:30:48-10:00,174.055,12.155912669987812,-274.3563447043809,0.9868282592789897
2010-03-21 07:30:49-10:00,174.055,12.159762995095644,-274.35791823662527,0.9864372074670312
2010-03-21 07:30:50-10:00,174.055,12.16361347998043,-274.359491876003,0.9860464478845525
2010-03-21 07:30:51-10:00,174.422,12.16746365900716,-274.36106543142347,0.9877343116437617
2010-03-21 07:30:52-10:00,174.422,12.171314153888272,-274.3626391584205,0.9873433442498258
2010-03-21 07:30:53-10:00,174.422,12.175164497371236,-274.36421286462814,0.9869527002546737
2010-03-21 07:30:54-10:00,174.422,12.17901484608763,-274.3657866148965,0.9865623633935435
2010-03-21 07:30:55-10:00,174.422,12.182865199268898,-274.3673604087294,0.9861723333901911
2010-03-21 07:30:56-10:00,174.79,12.186715557330329,-274.3689342463186,0.9878624392306391
2010-03-21 07:30:57-10:00,174.79,12.190565919828819,-274.3705081275047,0.9874722002403256
2010-03-21 07:30:58-10:00,174.79,12.194416286857686,-274.372082052146,0.9870822676868675
2010-03-21 07:30:59-10:00,174.79,12.198266814187447,-274.3736560847517,0.9866926254609085
2010-03-21 07:31:00-10:00,174.79,12.202117190450455,-274.3752300968447,0.9863033047180424
2010-03-21 07:31:01-10:00,175.157,12.205967571420247,-274.3768041529356,0.9879843765516182
2010-03-21 07:31:02-10:00,175.157,12.209817957188115,-274.3783782528806,0.9875948500120488
2010-03-21 07:31:03-10:00,175.157,12.213668347309504,-274.3799523965189,0.9872056288081601
2010-03-21 07:31:04-10:00,175.524,12.217518742200035,-274.3815265840422,0.9888843531980208
2010-03-21 07:31:05-10:00,175.524,12.22136914141912,-274.3831008152938,0.9884949273301856
2010-03-21 07:31:06-10:00,175.524,12.22521970062584,-274.38467515414106,0.9881057906621964
2010-03-21 07:31:07-10:00,175.524,12.22907010856167,-274.386249472735,0.9877169742996632
2010-03-21 07:31:08-10:00,175.524,12.232920521538368,-274.38782383561687,0.987328462090152
2010-03-21 07:31:09-10:00,175.524,12.236770938786123,-274.3893982422891,0.9869402537623683
2010-03-21 07:31:10-10:00,175.891,12.240621360723543,-274.3909726929465,0.9886151136304804
2010-03-21 07:31:11-10:00,175.891,12.244471787118602,-274.39254718751374,0.9882267015307904
2010-03-21 07:31:12-10:00,175.891,12.248322217745894,-274.3941217259222,0.9878385929060036
2010-03-21 07:31:13-10:00,175.891,12.252172808265613,-274.3956963720516,0.9874507717368768
2010-03-21 07:31:14-10:00,176.258,12.256023247419098,-274.3972709980303,0.9891227957762143
2010-03-21 07:31:15-10:00,176.258,12.259873691515551,-274.39884566840817,0.9887347875255703
2010-03-21 07:31:16-10:00,176.258,12.263724139788332,-274.4004203826907,0.9883470819982285
2010-03-21 07:31:17-10:00,176.258,12.267574592654093,-274.4019951410708,0.9879596788059438
2010-03-21 07:31:18-10:00,176.258,12.271425049667656,-274.40356994338663,0.9875725776477311
2010-03-21 07:31:19-10:00,176.626,12.275275511246976,-274.40514478983243,0.9892468724773031
2010-03-21 07:31:20-10:00,176.626,12.279126132194543,-274.4067197439485,0.988859551753309
2010-03-21 07:31:21-10:00,176.626,12.282976446861737,-274.4082946144875,0.9884725638702518
2010-03-21 07:31:22-10:00,176.626,12.286827076443275,-274.4098696567717,0.9880858460485686
2010-03-21 07:31:23-10:00,176.626,12.290677555287312,-274.4114446795456,0.9876994447279247
2010-03-21 07:31:24-10:00,176.993,12.294528038199642,-274.4130197463544,0.9893648199962705
2010-03-21 07:31:25-10:00,176.993,12.298378525595357,-274.4145948573895,0.988978217869469
2010-03-21 07:31:26-10:00,176.993,12.302229017031326,-274.4161700124909,0.9885919162877695
2010-03-21 07:31:27-10:00,176.993,12.306079668172739,-274.417745275566,0.9882058993096144
2010-03-21 07:31:28-10:00,177.36,12.30993001272048,-274.41932045506303,0.9898684865188063
2010-03-21 07:31:29-10:00,177.36,12.313780672414987,-274.42089580678004,0.9894822697224175
2010-03-21 07:31:30-10:00,177.36,12.317631180627899,-274.4224711384165,0.9890963683288531
2010-03-21 07:31:31-10:00,177.36,12.321481693137045,-274.42404651453535,0.9887107663664678
2010-03-21 07:31:32-10:00,177.727,12.325332210037075,-274.425621934996,0.9903705438025048
2010-03-21 07:31:33-10:00,177.727,12.329182730883014,-274.4271973996366,0.9899847430414023
2010-03-21 07:31:34-10:00,177.727,12.333033256089452,-274.42877290864783,0.9895992413018645
2010-03-21 07:31:35-10:00,177.727,12.3368837848916,-274.4303484615367,0.9892140383204924
2010-03-21 07:31:36-10:00,177.727,12.340734473928633,-274.4319241232335,0.9888291181059412
2010-03-21 07:31:37-10:00,177.727,12.344585010960625,-274.43349976477606,0.9884445115312145
2010-03-21 07:31:38-10:00,177.727,12.348435552622952,-274.43507545108923,0.9880602025944536
2010-03-21 07:31:39-10:00,178.094,12.352286098151652,-274.4366511816807,0.989715707607817
2010-03-21 07:31:40-10:00,178.094,12.356136647962956,-274.4382269567429,0.9893312006877376
2010-03-21 07:31:41-10:00,178.094,12.359987201613263,-274.43980277611513,0.9889469910850468
2010-03-21 07:31:42-10:00,178.094,12.36383775951823,-274.4413786399893,0.9885630784211613
2010-03-21 07:31:43-10:00,178.462,12.367688476487139,-274.4429546119496,0.9902213463690278
2010-03-21 07:31:44-10:00,178.462,12.371539042109946,-274.44453056436834,0.9898372346013543
2010-03-21 07:31:45-10:00,178.462,12.375389611840207,-274.4461065614955,0.989453419390335
2010-03-21 07:31:46-10:00,178.462,12.379240185774393,-274.44768260319233,0.9890699003905828
2010-03-21 07:31:47-10:00,178.462,12.383090763680991,-274.4492586893832,0.9886866772898686
2010-03-21 07:31:48-10:00,178.462,12.386941345333916,-274.4508348199986,0.9883037497758529
2010-03-21 07:31:49-10:00,178.829,12.390791931149302,-274.4524109952306,0.9899527379304779
2010-03-21 07:31:50-10:00,178.829,12.394642675935316,-274.4539872786737,0.9895695988459098
2010-03-21 07:31:51-10:00,178.829,12.398493114027522,-274.45556347891784,0.9891867858283584
2010-03-21 07:31:52-10:00,178.829,12.402343866642484,-274.45713985150246,0.9888042367825319
2010-03-21 07:31:53-10:00,179.194,12.406194468113858,-274.4587162050108,0.9904394222843454
2010-03-21 07:31:54-10:00,179.194,12.410045073250759,-274.46029260303976,0.9900566977851027
2010-03-21 07:31:55-10:00,179.194,12.413895682470054,-274.46186904578224,0.9896742677120196
2010-03-21 07:31:56-10:00,179.194,12.417746295329437,-274.4634455330789,0.9892921317767865
2010-03-21 07:31:57-10:00,179.194,12.42159706749772,-274.4650221288894,0.9889102742168244
2010-03-21 07:31:58-10:00,179.194,12.425447532448688,-274.4665986414142,0.9885287409456162
2010-03-21 07:31:59-10:00,179.194,12.429298312586011,-274.46817532693075,0.9881474699599337
2010-03-21 07:32:00-10:00,179.561,12.43314894040829,-274.4697519926242,0.9897895119571959
2010-03-21 07:32:01-10:00,179.561,12.436999572557733,-274.47132870346434,0.9894080620128894
2010-03-21 07:32:02-10:00,179.561,12.44085020826728,-274.47290545895527,0.9890269048294416
2010-03-21 07:32:03-10:00,179.561,12.444700847955168,-274.4744822592912,0.9886460400359524
2010-03-21 07:32:04-10:00,179.561,12.448551491176154,-274.4760591043098,0.9882654673474452
2010-03-21 07:32:05-10:00,179.928,12.45240213802387,-274.4776359938687,0.9899042989472927
2010-03-21 07:32:06-10:00,179.928,12.456252944498214,-274.4792129926891,0.9895235173946237
2010-03-21 07:32:07-10:00,179.928,12.460103598565867,-274.48078997178885,0.9891430429834973
2010-03-21 07:32:08-10:00,179.928,12.463954256867268,-274.4823669961477,0.9887628598911676
2010-03-21 07:32:09-10:00,179.928,12.467804918638315,-274.48394406527245,0.9883829678658396
2010-03-21 07:32:10-10:00,180.295,12.471655584295771,-274.48552117935594,0.9900186017198993
2010-03-21 07:32:11-10:00,180.295,12.475506253395835,-274.48709833823705,0.9896385171279237
2010-03-21 07:32:12-10:00,180.295,12.479356926356179,-274.4886755421095,0.9892587231771175
2010-03-21 07:32:13-10:00,180.663,12.483207757988039,-274.4902528546084,0.9908976049509435
2010-03-21 07:32:14-10:00,180.663,12.4870584378727,-274.4918301479981,0.9905176173825737
2010-03-21 07:32:15-10:00,180.663,12.49090912147444,-274.49340748658904,0.9901379200841232
2010-03-21 07:32:16-10:00,180.663,12.494759808883227,-274.4949848702352,0.9897585127215064
2010-03-21 07:32:17-10:00,180.663,12.498610499655268,-274.49656229877536,0.9893793950136757
2010-03-21 07:32:18-10:00,180.663,12.502461194209836,-274.4981397724049,0.9890005665950519
2010-03-21 07:32:19-10:00,180.663,12.506311892102076,-274.4997172909614,0.9886220271855759
2010-03-21 07:32:20-10:00,180.663,12.510162749008373,-274.5012949184504,0.9882437611757434
2010-03-21 07:32:21-10:00,180.663,12.514013453646289,-274.5028725267556,0.9878657988196081
2010-03-21 07:32:22-10:00,181.03,12.51786416233757,-274.5044501805498,0.9894941142692724
2010-03-21 07:32:23-10:00,181.03,12.521714874316302,-274.5060278793378,0.9891159609810443
2010-03-21 07:32:24-10:00,181.03,12.525565589999049,-274.50760562331203,0.9887380956377062
2010-03-21 07:32:25-10:00,181.03,12.529416309157837,-274.5091834124005,0.9883605179400065
