hst datetime,ap6_ghi,elevation,azimuth,ap6_rel
2010-03-21 07:30:00-10:00,172.794,11.975638748775852,-274.2816070851894,1.157888388549373
2010-03-21 07:30:01-10:00,172.794,11.979488962525952,-274.28317826692233,1.1573765221235381
2010-03-21 07:30:02-10:00,172.794,11.98333918147875,-274.28474949137535,1.1568651080581667
2010-03-21 07:30:03-10:00,172.794,11.98718940605223,-274.2863207587433,1.1563541457538646
2010-03-21 07:30:04-10:00,173.184,11.991039635799773,-274.2878920688638,1.1584524000642156
2010-03-21 07:30:05-10:00,173.184,11.994889871138506,-274.2894634219308,1.1579411882697475
2010-03-21 07:30:06-10:00,173.184,11.998740266860962,-274.2910348813435,1.1574304274601008
2010-03-21 07:30:07-10:00,173.184,12.002590357343657,-274.29260625627705,1.156920117038759
2010-03-21 07:30:08-10:00,173.184,12.006440763744767,-274.2941778014884,1.1564102564102565
2010-03-21 07:30:09-10:00,173.184,12.010291020439672,-274.2957493261468,1.155900844980177
2010-03-21 07:30:10-10:00,173.184,12.0141412822223,-274.29732089365467,1.1553918821551514
2010-03-21 07:30:11-10:00,173.964,12.017991549509603,-274.29889250420547,1.1600848237506503
2010-03-21 07:30:12-10:00,173.964,12.021841821855668,-274.30046415763763,1.1595744680851063
2010-03-21 07:30:13-10:00,173.964,12.025692254916848,-274.3020359177171,1.159064561263242
2010-03-21 07:30:14-10:00,173.964,12.029542382419269,-274.30360759331734,1.158555102693199
2010-03-21 07:30:15-10:00,173.964,12.033392826067127,-274.30517943966794,1.1580460917841593
2010-03-21 07:30:16-10:00,173.964,12.037243119259099,-274.3067512648968,1.1575375279463431
2010-03-21 07:30:17-10:00,173.964,12.041093417763074,-274.3083231334233,1.157029410591005
2010-03-21 07:30:18-10:00,173.964,12.044943721670418,-274.30989504510444,1.1565217391304345
2010-03-21 07:30:19-10:00,173.964,12.048794030536586,-274.31146699978,1.1560145129779513
2010-03-21 07:30:20-10:00,173.964,12.0526443447773,-274.31303899764214,1.1555077315479039
2010-03-21 07:30:21-10:00,174.354,12.056494663625616,-274.3146110381973,1.1575907262080232
