hst datetime,ap5_ghi,elevation,azimuth,ap5_rel
2010-03-23 07:30:00-10:00,102.336,12.40017121949605,-273.5870223254347,0.7117342680687698
2010-03-23 07:30:01-10:00,102.722,12.404025995024988,-273.5885856211663,0.7141044705044863
2010-03-23 07:30:02-10:00,103.108,12.407880775911773,-273.59014895709987,0.7164725878427303
2010-03-23 07:30:03-10:00,103.108,12.411735562572437,-273.59171233342533,0.7161575813393957
2010-03-23 07:30:04-10:00,103.108,12.415590354563626,-273.59327574998383,0.7158428517077534
2010-03-23 07:30:05-10:00,103.108,12.419445152303757,-273.59483920696755,0.7155283985829334
2010-03-23 07:30:06-10:00,103.108,12.423300110986755,-273.5964027675466,0.7152142216007069
2010-03-23 07:30:07-10:00,103.108,12.42715476379125,-273.5979662415888,0.7149003203974842
2010-03-23 07:30:08-10:00,103.108,12.431009733475296,-273.5995298829251,0.7145866946103137
2010-03-23 07:30:09-10:00,103.494,12.434864553002386,-273.60109350133155,0.7169473314504581
2010-03-23 07:30:10-10:00,103.881,12.438719378211134,-273.6026571602414,0.7193128232825776
2010-03-23 07:30:11-10:00,103.881,12.442574208661137,-273.6042208594987,0.7189976764998413
2010-03-23 07:30:12-10:00,103.881,12.446429044767282,-273.60578459929206,0.7186828057416585
2010-03-23 07:30:13-10:00,103.881,12.450284041509901,-273.6073484427153,0.7183682106455501
2010-03-23 07:30:14-10:00,103.881,12.45413873271051,-273.60891219986667,0.7180538908496705
2010-03-23 07:30:15-10:00,103.881,12.457993740597606,-273.61047612460686,0.7177398459928075
2010-03-23 07:30:16-10:00,104.653,12.461848598015173,-273.61204002602426,0.7227576852527129
2010-03-23 07:30:17-10:00,104.653,12.465703460919146,-273.6136039682176,0.7224418594216075
2010-03-23 07:30:18-10:00,104.653,12.469558329400357,-273.6151679510423,0.7221263094848728
2010-03-23 07:30:19-10:00,104.653,12.473413203019549,-273.6167319743433,0.721811035081149
2010-03-23 07:30:20-10:00,104.653,12.47726808219064,-273.61829603830824,0.721496035849707
2010-03-23 07:30:21-10:00,104.653,12.481122966146236,-273.6198601424446,0.7211813114304478
2010-03-23 07:30:22-10:00,105.039,12.484978011704909,-273.62142435121496,0.7235256921570005
2010-03-23 07:30:23-10:00,105.425,12.488832906273036,-273.62298853658956,0.7258680293776021
