hst datetime,dh2_ghi,elevation,azimuth,dh2_rel
2010-03-21 07:30:00-10:00,166.853,11.969633195122272,-274.2806850885937,1.1180778921410959
2010-03-21 07:30:01-10:00,167.208,11.973483225750112,-274.2822566558985,1.1199614194429932
2010-03-21 07:30:02-10:00,167.208,11.977333261597273,-274.28382826590916,1.1194665381216358
2010-03-21 07:30:03-10:00,167.564,11.981183303081698,-274.28539991882053,1.1213544803586963
2010-03-21 07:30:04-10:00,167.564,11.985033349756867,-274.28697161447036,1.1208594209878524
2010-03-21 07:30:05-10:00,167.564,11.988883402039866,-274.28854335305243,1.1203647985450849
2010-03-21 07:30:06-10:00,167.564,11.992733614715688,-274.2901151979816,1.1198706124522146
2010-03-21 07:30:07-10:00,167.564,11.996583522183133,-274.2916869583863,1.1193768621320828
2010-03-21 07:30:08-10:00,167.564,12.000433745570769,-274.29325888908585,1.118883547008547
2010-03-21 07:30:09-10:00,167.564,12.00428381927606,-274.2948307992027,1.118390666506481
2010-03-21 07:30:10-10:00,167.564,12.008133898085596,-274.2964027521548,1.1178982200517704
2010-03-21 07:30:11-10:00,167.92,12.011983982416329,-274.29797474813574,1.1197802051241013
2010-03-21 07:30:12-10:00,167.92,12.015834071822256,-274.2995467869838,1.1192875806537619
2010-03-21 07:30:13-10:00,167.92,12.019684321952385,-274.3011189324806,1.1187953894330067
2010-03-21 07:30:14-10:00,167.92,12.02353426655497,-274.30269099345287,1.1183036308905403
2010-03-21 07:30:15-10:00,167.92,12.027384527304543,-274.30426322519247,1.1178123044560715
2010-03-21 07:30:16-10:00,168.276,12.03123463762218,-274.3058354357806,1.1196901948259343
2010-03-21 07:30:17-10:00,168.276,12.03508475326807,-274.3074076896522,1.11919869108903
2010-03-21 07:30:18-10:00,168.276,12.03893487433367,-274.3089799866643,1.1187076186677303
2010-03-21 07:30:19-10:00,168.276,12.042785000374533,-274.31055232665665,1.1182169769945376
2010-03-21 07:30:20-10:00,168.276,12.046635131806202,-274.31212470982143,1.1177267655029492
2010-03-21 07:30:21-10:00,168.631,12.050485267861768,-274.31369713566505,1.119593939635369
2010-03-21 07:30:22-10:00,168.631,12.054335565161688,-274.3152696689871,1.1191035544583368
2010-03-21 07:30:23-10:00,168.631,12.058185711497483,-274.31684218108137,1.1186135986733001
2010-03-21 07:30:24-10:00,168.987,12.06203586349324,-274.3184147367498,1.1204845639719923
2010-03-21 07:30:25-10:00,168.987,12.065886020376997,-274.31998733549347,1.1199944327355151
2010-03-21 07:30:26-10:00,168.987,12.069736182565975,-274.3215599775062,1.1195047301057317
2010-03-21 07:30:27-10:00,168.987,12.07358634961812,-274.32313266263003,1.1190154555206802
2010-03-21 07:30:28-10:00,168.987,12.077436521947796,-274.3247053910559,1.1185266084193806
2010-03-21 07:30:29-10:00,169.343,12.081286854345585,-274.32627822623897,1.120393526788668
2010-03-21 07:30:30-10:00,169.343,12.085137036432346,-274.327851040806,1.1199045049334708
2010-03-21 07:30:31-10:00,169.343,12.088987223649001,-274.3294238988832,1.1194159097819905
2010-03-21 07:30:32-10:00,169.343,12.092837416085588,-274.330996800326,1.1189277407759803
2010-03-21 07:30:33-10:00,169.343,12.09668761351463,-274.33256974506406,1.1184399973581665
2010-03-21 07:30:34-10:00,169.699,12.100537815705003,-274.3341427330234,1.120302886265811
2010-03-21 07:30:35-10:00,169.699,12.104388023073966,-274.3357157643977,1.119814968787531
2010-03-21 07:30:36-10:00,169.699,12.108238390414726,-274.3372889026557,1.1193274761226322
2010-03-21 07:30:37-10:00,169.699,12.112088607344145,-274.33886202039827,1.1188404077165501
2010-03-21 07:30:38-10:00,169.699,12.115938829304037,-274.3404351817633,1.1183537630156848
2010-03-21 07:30:39-10:00,170.054,12.119789056384855,-274.3420083866066,1.1202060524616944
2010-03-21 07:30:40-10:00,170.054,12.12363928814415,-274.34358163476963,1.119719237252423
2010-03-21 07:30:41-10:00,170.054,12.127489524997557,-274.3451549264445,1.1192328449762403
2010-03-21 07:30:42-10:00,170.054,12.131339766499773,-274.3467282614697,1.1187468750822347
2010-03-21 07:30:43-10:00,170.054,12.13519016830846,-274.34830170368184,1.1182613270204511
2010-03-21 07:30:44-10:00,170.054,12.1390402639371,-274.3498750616601,1.117776200241889
2010-03-21 07:30:45-10:00,170.41,12.14289067540492,-274.3514485908348,1.1196304910579362
2010-03-21 07:30:46-10:00,170.41,12.146740936226378,-274.3530220997814,1.1191451913731052
2010-03-21 07:30:47-10:00,170.41,12.150591202059227,-274.3545956523381,1.1186603122086993
2010-03-21 07:30:48-10:00,170.41,12.154441472457474,-274.35616924834267,1.1181758530183727
2010-03-21 07:30:49-10:00,170.41,12.158291747836987,-274.3577428879873,1.117691813256726
2010-03-21 07:30:50-10:00,170.766,12.162142182995233,-274.3593166347665,1.119542128864763
2010-03-21 07:30:51-10:00,170.766,12.165992312303066,-274.3608902975767,1.1190579168796446
2010-03-21 07:30:52-10:00,170.766,12.16984275746492,-274.362464131969,1.1185741235654771
2010-03-21 07:30:53-10:00,170.766,12.173693051234425,-274.3640379455644,1.118090748379493
2010-03-21 07:30:54-10:00,170.766,12.17754335024096,-274.3656118032174,1.1176077907798634
2010-03-21 07:30:55-10:00,170.766,12.181393653715933,-274.3671857044318,1.1171252502256936
2010-03-21 07:30:56-10:00,171.122,12.185243962074818,-274.3687596493994,1.1189710190416406
2010-03-21 07:30:57-10:00,171.122,12.189094274874414,-274.3703336379608,1.118488306730983
2010-03-21 07:30:58-10:00,171.122,12.192944592208043,-274.37190766997423,1.1180060107147527
2010-03-21 07:30:59-10:00,171.122,12.196795069844041,-274.3734818099532,1.1175241304546586
2010-03-21 07:31:00-10:00,171.122,12.200645396419132,-274.37505592941204,1.1170426654133376
2010-03-21 07:31:01-10:00,171.122,12.204495727704634,-274.3766300928657,1.1165587008607687
2010-03-21 07:31:02-10:00,171.477,12.208346063791744,-274.3782043001703,1.1183905017322704
2010-03-21 07:31:03-10:00,171.477,12.212196404236003,-274.379778551165,1.1179063727254237
2010-03-21 07:31:04-10:00,171.477,12.216046749453017,-274.3813528460417,1.1174226626768566
2010-03-21 07:31:05-10:00,171.833,12.219897099002203,-274.38292718464345,1.1192582267267661
2010-03-21 07:31:06-10:00,171.833,12.223747608540622,-274.3845016308421,1.1187743504802383
2010-03-21 07:31:07-10:00,171.833,12.22759796681383,-274.38607605678,1.1182908924304034
2010-03-21 07:31:08-10:00,171.833,12.231448330131542,-274.3876505270027,1.1178078520353467
2010-03-21 07:31:09-10:00,171.833,12.235298697723811,-274.38922504101254,1.11732522875409
2010-03-21 07:31:10-10:00,171.833,12.239149070009244,-274.3907995990045,1.116843022046589
2010-03-21 07:31:11-10:00,172.189,12.242999446756096,-274.39237420090325,1.1186740851234127
2010-03-21 07:31:12-10:00,172.189,12.246849827738718,-274.39394884664,1.1181917126440364
2010-03-21 07:31:13-10:00,172.189,12.250700368615194,-274.3955236000988,1.1177097559835694
2010-03-21 07:31:14-10:00,172.189,12.254550758131264,-274.3970983333996,1.117228214604572
2010-03-21 07:31:15-10:00,172.189,12.258401152593727,-274.3986731110964,1.1167470879705295
2010-03-21 07:31:16-10:00,172.189,12.26225155123599,-274.40024793269464,1.1162663755458515
2010-03-21 07:31:17-10:00,172.545,12.266101954474982,-274.4018227983874,1.1180929596010387
2010-03-21 07:31:18-10:00,172.545,12.269952361865236,-274.40339770801273,1.117612081830618
2010-03-21 07:31:19-10:00,172.545,12.273802773824949,-274.404972661765,1.1171316175213786
2010-03-21 07:31:20-10:00,172.545,12.277653345154308,-274.4065477231887,1.1166515661403054
2010-03-21 07:31:21-10:00,172.545,12.281503610210816,-274.40812270102344,1.1161719271552994
2010-03-21 07:31:22-10:00,172.545,12.285354190181325,-274.40969785060906,1.1156927000351753
2010-03-21 07:31:23-10:00,172.901,12.289204619419737,-274.41127298067676,1.117514826860532
2010-03-21 07:31:24-10:00,172.901,12.293055052730063,-274.4128481547764,1.1170354348208105
2010-03-21 07:31:25-10:00,172.901,12.296905490527257,-274.4144233730991,1.1165564539043733
2010-03-21 07:31:26-10:00,172.901,12.300755932368183,-274.41599863548504,1.1160778835825829
2010-03-21 07:31:27-10:00,173.256,12.304606533916257,-274.4175740058459,1.1178902705297553
